Entry,Exit,Ticker,Lev,PnL%,Reason
2022-01-10,2022-01-21,DAX,1.0,-1.04,TRAIL
2022-01-18,2022-01-21,DOW,1.0,-3.12,TRAIL
2022-01-18,2022-01-21,XLF,1.0,-4.31,STOP: -4.3%
2022-01-20,2022-01-21,XLV,1.0,-1.01,MOM_REV: -5.6%
2021-12-15,2022-01-24,FTSE,1.0,1.76,TRAIL
2022-01-13,2022-01-24,GBPUSD,1.0,-1.12,TRAIL
2022-01-14,2022-01-24,COPPER,1.0,-0.19,TRAIL
2022-01-21,2022-01-24,DAX,1.0,-3.8,STOP: -3.8%
2022-01-21,2022-01-24,DOW,1.0,0.29,MOM_REV: -3.9%
2022-01-21,2022-01-24,XLV,1.0,-0.33,MOM_REV: -7.0%
2022-01-24,2022-01-25,DAX,1.0,0.75,MOM_REV: -4.0%
2022-01-24,2022-01-25,DOW,1.0,-0.19,MOM_REV: -4.6%
2022-01-24,2022-01-25,XLV,1.0,-0.64,MOM_REV: -8.0%
2022-01-25,2022-01-26,DAX,1.0,2.22,MOM_REV: -2.4%
2022-01-25,2022-01-26,DOW,1.0,-0.38,MOM_REV: -5.9%
2022-01-21,2022-01-27,XLF,1.0,0.05,MOM_REV: -2.6%
2022-01-24,2022-01-27,WHEAT,1.0,-2.94,TRAIL
2022-01-25,2022-01-27,GOLD,1.0,-3.21,TRAIL
2022-01-26,2022-01-27,DAX,1.0,0.42,MOM_REV: -2.8%
2022-01-26,2022-01-27,DOW,1.0,-0.02,MOM_REV: -6.1%
2022-01-20,2022-01-28,NATGAS,1.0,22.01,TRAIL
2022-01-24,2022-01-28,COPPER,1.0,-2.27,TRAIL
2022-01-27,2022-01-28,DAX,1.0,-1.32,MOM_REV: -3.4%
2022-01-27,2022-01-28,DOW,1.0,1.65,MOM_REV: -4.8%
2022-01-27,2022-01-28,XLV,1.0,2.04,MOM_REV: -7.6%
2022-01-27,2022-01-31,WHEAT,1.0,-2.03,MOM_REV: -2.4%
2022-01-28,2022-01-31,DAX,1.0,0.99,MOM_REV: -2.6%
2022-01-28,2022-01-31,DOW,1.0,1.17,MOM_REV: -3.5%
2022-01-28,2022-01-31,XLV,1.0,0.57,MOM_REV: -7.3%
2022-01-31,2022-02-01,DAX,1.0,0.96,MOM_REV: -2.5%
2022-01-31,2022-02-01,DOW,1.0,0.78,MOM_REV: -2.6%
2022-01-31,2022-02-01,XLV,1.0,0.27,MOM_REV: -6.6%
2022-01-12,2022-02-02,DXY,1.0,0.99,TRAIL
2022-02-01,2022-02-02,DAX,1.0,-0.04,MOM_REV: -3.3%
2022-02-01,2022-02-02,DOW,1.0,0.63,MOM_REV: -2.6%
2022-02-01,2022-02-02,XLV,1.0,1.35,MOM_REV: -4.4%
2022-01-27,2022-02-03,XLF,1.0,3.17,MOM_REV: -2.8%
2022-01-28,2022-02-03,NATGAS,1.0,5.37,PULLBACK: 11.1%
2022-01-31,2022-02-03,WHEAT,1.0,-1.25,MOM_REV: -2.4%
2022-02-02,2022-02-03,DAX,1.0,-1.57,MOM_REV: -5.6%
2022-02-02,2022-02-03,DOW,1.0,-1.45,MOM_REV: -4.6%
2022-02-02,2022-02-03,XLV,1.0,-0.43,MOM_REV: -3.5%
2022-02-03,2022-02-04,DAX,1.0,-1.75,MOM_REV: -5.9%
2022-02-03,2022-02-04,DOW,1.0,-0.06,MOM_REV: -3.6%
2022-02-03,2022-02-04,NATGAS,1.0,-6.46,STOP: -6.5%
2022-02-03,2022-02-04,XLV,1.0,-0.36,MOM_REV: -3.2%
2022-02-04,2022-02-05,BTC,1.0,-0.14,MOM_REV: -4.0%
2022-02-04,2022-02-07,DAX,1.0,0.71,MOM_REV: -4.6%
2022-02-04,2022-02-07,DOW,1.0,0.0,MOM_REV: -3.2%
2022-02-04,2022-02-07,NATGAS,1.0,-7.44,STOP: -7.4%
2022-02-07,2022-02-08,DAX,1.0,0.24,MOM_REV: -3.3%
2022-02-07,2022-02-08,DOW,1.0,1.06,MOM_REV: -2.1%
2022-02-07,2022-02-09,NATGAS,1.0,-5.27,STOP: -5.3%
2022-02-08,2022-02-09,DAX,1.0,1.57,MOM_REV: -2.9%
2022-02-08,2022-02-10,DOW,1.0,-0.62,MOM_REV: -2.8%
2022-02-09,2022-02-10,DAX,1.0,0.05,MOM_REV: -3.2%
2022-02-09,2022-02-10,NATGAS,1.0,-1.25,MOM_REV: -6.8%
2022-01-28,2022-02-11,COPPER,1.0,4.69,TRAIL
2022-02-03,2022-02-11,XLF,1.0,1.72,MOM_REV: -3.2%
2022-02-05,2022-02-11,BTC,1.0,2.33,PULLBACK: 4.4%
2022-02-10,2022-02-11,DAX,1.0,-0.42,MOM_REV: -3.8%
2022-02-10,2022-02-11,DOW,1.0,-1.43,MOM_REV: -4.3%
2022-02-10,2022-02-11,NATGAS,1.0,-0.45,MOM_REV: -18.9%
2022-02-11,2022-02-14,DAX,1.0,-2.02,MOM_REV: -4.8%
2022-02-11,2022-02-14,DOW,1.0,-0.49,MOM_REV: -4.3%
2022-02-11,2022-02-14,XLF,1.0,-1.12,MOM_REV: -3.9%
2022-02-15,2022-02-16,DAX,1.0,-0.11,MOM_REV: -2.4%
2022-02-11,2022-02-17,BTC,1.0,-4.41,STOP: -4.4%
2022-02-11,2022-02-17,NATGAS,1.0,13.83,PULLBACK: 4.9%
2022-02-15,2022-02-17,DOW,1.0,-1.93,MOM_REV: -2.0%
2022-02-16,2022-02-17,DAX,1.0,-0.83,MOM_REV: -3.4%
2022-02-19,2022-02-20,BTC,1.0,-4.21,STOP: -4.2%
2022-02-19,2022-02-20,ETH,1.0,-4.89,STOP: -4.9%
2022-01-24,2022-02-21,FTSE,1.0,2.56,TRAIL
2021-12-23,2022-02-22,XLE,1.0,21.95,PULLBACK: 4.9%
2022-01-13,2022-02-22,USDJPY,1.0,-0.06,TRAIL
2022-02-15,2022-02-23,XLF,1.0,-4.63,STOP: -4.6%
2022-02-21,2022-02-24,FTSE,1.0,-3.71,STOP: -3.7%
2022-01-19,2022-02-25,SOYBEANS,1.0,14.3,TRAIL
2022-02-03,2022-02-25,WHEAT,1.0,12.14,TRAIL
2022-02-26,2022-02-27,ETH,1.0,-5.73,STOP: -5.7%
2022-02-27,2022-02-28,ETH,1.0,11.34,MOM_REV: -7.1%
2022-02-28,2022-03-01,DOW,1.0,-1.76,MOM_REV: -4.1%
2022-02-28,2022-03-01,XLF,1.0,-3.69,STOP: -3.7%
2022-02-28,2022-03-01,ETH,1.0,1.83,MOM_REV: -4.8%
2022-02-28,2022-03-02,NATGAS,1.0,8.18,MOM_REV: -2.3%
2022-02-28,2022-03-03,FTSE,1.0,-2.94,MOM_REV: -4.5%
2022-02-28,2022-03-03,BTC,1.0,-1.72,PULLBACK: 4.3%
2022-03-02,2022-03-03,DOW,1.0,-0.29,MOM_REV: -4.5%
2022-03-02,2022-03-03,XLF,1.0,-0.32,MOM_REV: -4.2%
2022-03-02,2022-03-03,ETH,1.0,-3.92,STOP: -3.9%
2022-03-02,2022-03-04,NATGAS,1.0,5.33,MOM_REV: -8.8%
2022-03-03,2022-03-04,DOW,1.0,-0.53,MOM_REV: -5.7%
2022-03-03,2022-03-04,FTSE,1.0,-3.48,MOM_REV: -7.2%
2022-03-03,2022-03-04,BTC,1.0,-7.81,STOP: -7.8%
2022-03-03,2022-03-04,XLF,1.0,-1.87,MOM_REV: -6.6%
2022-03-03,2022-03-04,ETH,1.0,-7.67,STOP: -7.7%
2022-03-05,2022-03-06,BTC,1.0,-2.49,MOM_REV: -9.0%
2022-03-05,2022-03-06,ETH,1.0,-4.12,STOP: -4.1%
2022-02-11,2022-03-07,COPPER,1.0,4.82,TRAIL
2022-03-06,2022-03-07,ETH,1.0,-2.24,MOM_REV: -14.9%
2022-03-12,2022-03-13,ETH,1.0,-2.17,MOM_REV: -4.2%
2022-02-28,2022-03-14,GOLD,1.0,3.17,TRAIL
2022-02-28,2022-03-15,XLE,1.0,1.76,TRAIL
2022-03-12,2022-03-21,BTC,1.0,5.59,MOM_REV: -4.9%
2022-03-21,2022-03-22,BTC,1.0,3.12,MOM_REV: -4.5%
2022-02-28,2022-03-29,SOYBEANS,1.0,-0.08,TRAIL
2022-03-18,2022-03-29,NATGAS,1.0,9.73,PULLBACK: 4.2%
2022-03-18,2022-03-29,GOLD,1.0,-0.84,TRAIL
2022-02-02,2022-03-30,DXY,1.0,1.93,TRAIL
2022-03-29,2022-03-30,SOYBEANS,1.0,1.28,MOM_REV: -2.4%
2022-03-29,2022-03-31,BTC,1.0,-4.06,STOP: -4.1%
2022-03-30,2022-03-31,SOYBEANS,1.0,-2.75,MOM_REV: -3.5%
2022-03-18,2022-04-01,XLF,1.0,-1.62,TRAIL
2022-03-18,2022-04-04,COPPER,1.0,0.97,MOM_REV: -3.1%
2022-04-01,2022-04-04,SOYBEANS,1.0,1.23,MOM_REV: -4.4%
2022-04-04,2022-04-05,SOYBEANS,1.0,1.79,MOM_REV: -2.6%
2022-03-18,2022-04-06,ETH,1.0,7.68,TRAIL
2022-03-22,2022-04-06,DOW,1.0,-0.89,TRAIL
2022-04-01,2022-04-06,BTC,1.0,-6.64,STOP: -6.6%
2022-04-06,2022-04-07,SOYBEANS,1.0,1.61,MOM_REV: -2.4%
2022-04-04,2022-04-11,COPPER,1.0,-3.1,TRAIL
2022-04-06,2022-04-11,BTC,1.0,-8.53,STOP: -8.5%
2022-04-06,2022-04-11,ETH,1.0,-6.01,STOP: -6.0%
2022-04-07,2022-04-11,SOYBEANS,1.0,0.59,MOM_REV: -2.1%
2022-03-18,2022-04-12,XLV,1.0,1.51,TRAIL
2022-04-01,2022-04-14,XLF,1.0,-3.48,TRAIL
2022-03-29,2022-04-19,NATGAS,1.0,34.48,PULLBACK: 8.2%
2022-04-19,2022-04-20,XLF,1.0,0.69,MOM_REV: -2.4%
2022-04-19,2022-04-20,WHEAT,1.0,-1.0,MOM_REV: -2.8%
2022-04-20,2022-04-21,WHEAT,1.0,-1.84,MOM_REV: -4.5%
2022-04-20,2022-04-21,CRUDE,1.0,1.01,MOM_REV: -7.1%
2022-03-18,2022-04-22,XLE,1.0,4.13,TRAIL
2022-03-18,2022-04-22,FTSE,1.0,1.58,TRAIL
2022-04-06,2022-04-22,DOW,1.0,-1.99,TRAIL
2022-04-19,2022-04-22,COPPER,1.0,-2.79,TRAIL
2022-04-19,2022-04-22,NATGAS,1.0,-8.95,STOP: -8.9%
2022-04-19,2022-04-22,XLV,1.0,-3.43,TRAIL
2022-04-21,2022-04-22,WHEAT,1.0,-0.23,MOM_REV: -3.6%
2022-04-21,2022-04-22,CRUDE,1.0,-1.66,MOM_REV: -11.2%
2022-04-19,2022-04-25,GOLD,1.0,-3.2,TRAIL
2022-04-22,2022-04-25,COPPER,1.0,-2.91,MOM_REV: -5.9%
2022-04-22,2022-04-25,XLE,1.0,-3.31,MOM_REV: -4.4%
2022-04-22,2022-04-25,FTSE,1.0,-1.88,TRAIL
2022-04-22,2022-04-25,WHEAT,1.0,-0.33,MOM_REV: -2.2%
2022-04-22,2022-04-25,CRUDE,1.0,-3.46,MOM_REV: -12.3%
2022-04-22,2022-04-26,XLV,1.0,-1.1,MOM_REV: -3.0%
2022-04-25,2022-04-26,COPPER,1.0,-0.2,MOM_REV: -5.2%
2022-04-25,2022-04-26,XLE,1.0,0.14,MOM_REV: -6.3%
2022-04-25,2022-04-26,GOLD,1.0,0.43,MOM_REV: -2.7%
2022-04-25,2022-04-26,CRUDE,1.0,3.21,MOM_REV: -10.7%
2022-04-26,2022-04-27,XLE,1.0,1.46,MOM_REV: -2.5%
2022-04-26,2022-04-27,GOLD,1.0,-0.82,MOM_REV: -2.8%
2022-04-26,2022-04-27,XLV,1.0,-0.22,MOM_REV: -3.9%
2022-04-26,2022-04-27,CRUDE,1.0,0.31,MOM_REV: -3.7%
2022-04-26,2022-04-27,SUGAR,1.0,0.16,MOM_REV: -2.9%
2022-04-22,2022-04-28,NATGAS,1.0,5.42,PULLBACK: 5.2%
2022-04-27,2022-04-28,XLV,1.0,1.38,MOM_REV: -3.1%
2022-04-27,2022-04-29,XLE,1.0,0.39,MOM_REV: -3.0%
2022-04-27,2022-04-29,CRUDE,1.0,2.62,MOM_REV: -2.9%
2022-04-28,2022-04-29,XLV,1.0,-2.57,MOM_REV: -5.8%
2022-04-19,2022-05-02,SOYBEANS,1.0,-2.48,TRAIL
2022-04-27,2022-05-02,GOLD,1.0,-1.28,TRAIL
2022-04-27,2022-05-02,SUGAR,1.0,-0.89,MOM_REV: -3.3%
2022-04-25,2022-05-03,WHEAT,1.0,-2.66,PULLBACK: 4.6%
2022-04-22,2022-05-06,COTTON,1.0,5.31,TRAIL
2022-04-25,2022-05-06,FTSE,1.0,0.1,TRAIL
2022-04-28,2022-05-06,NATGAS,1.0,16.77,PULLBACK: 8.4%
2022-02-28,2022-05-19,USDJPY,1.0,10.67,TRAIL
2022-03-30,2022-05-19,DXY,1.0,5.04,TRAIL
2022-05-27,2022-05-30,USDJPY,1.0,0.19,MOM_REV: -2.7%
2022-05-27,2022-05-31,NATGAS,1.0,-6.67,STOP: -6.7%
2022-05-27,2022-05-31,WHEAT,1.0,-6.05,STOP: -6.0%
2022-05-27,2022-05-31,COTTON,1.0,-0.32,MOM_REV: -8.8%
2022-05-27,2022-05-31,CORN,1.0,-3.06,MOM_REV: -7.9%
2022-05-31,2022-06-01,WHEAT,1.0,-4.25,STOP: -4.3%
2022-05-31,2022-06-01,COTTON,1.0,-2.1,MOM_REV: -13.4%
2022-05-31,2022-06-01,CORN,1.0,-2.95,MOM_REV: -10.1%
2022-05-27,2022-06-03,XLV,1.0,-3.13,MOM_REV: -2.2%
2022-06-02,2022-06-03,WHEAT,1.0,-1.72,MOM_REV: -2.4%
2022-06-02,2022-06-03,COTTON,1.0,-0.67,MOM_REV: -12.6%
2022-06-06,2022-06-07,WHEAT,1.0,-1.94,MOM_REV: -2.3%
2022-06-06,2022-06-07,COTTON,1.0,-0.57,MOM_REV: -6.8%
2022-05-31,2022-06-08,NATGAS,1.0,6.8,PULLBACK: 6.7%
2022-06-02,2022-06-09,COPPER,1.0,-3.62,STOP: -3.6%
2022-05-27,2022-06-10,FTSE,1.0,-3.53,STOP: -3.5%
2022-05-27,2022-06-10,SUGAR,1.0,-3.77,STOP: -3.8%
2022-06-06,2022-06-10,XLV,1.0,-3.35,TRAIL
2022-06-07,2022-06-10,WHEAT,1.0,-0.09,MOM_REV: -3.4%
2022-05-27,2022-06-13,XLE,1.0,-5.03,STOP: -5.0%
2022-06-08,2022-06-14,NATGAS,1.0,-17.36,STOP: -17.4%
2022-05-27,2022-06-15,SOYBEANS,1.0,-2.22,PULLBACK: 4.3%
2022-05-27,2022-06-15,CRUDE,1.0,0.21,PULLBACK: 5.6%
2022-06-07,2022-06-15,COTTON,1.0,4.55,MOM_REV: -5.0%
2022-05-27,2022-06-16,DXY,1.0,1.93,TRAIL
2022-06-20,2022-06-21,FTSE,1.0,0.43,MOM_REV: -2.1%
2022-07-04,2022-07-05,FTSE,1.0,-2.86,MOM_REV: -7.7%
2022-05-30,2022-07-25,USDJPY,1.0,7.09,TRAIL
2022-07-27,2022-07-28,SOYBEANS,1.0,1.93,MOM_REV: -3.3%
2022-07-27,2022-07-28,NATGAS,1.0,-6.37,STOP: -6.4%
2022-07-27,2022-07-28,WHEAT,1.0,3.39,MOM_REV: -11.3%
2022-07-27,2022-07-28,CRUDE,1.0,-0.86,MOM_REV: -13.7%
2022-07-27,2022-07-28,CORN,1.0,2.46,MOM_REV: -19.0%
2022-07-28,2022-07-29,SOYBEANS,1.0,1.72,MOM_REV: -2.2%
2022-07-28,2022-07-29,WHEAT,1.0,-1.13,MOM_REV: -11.8%
2022-07-28,2022-07-29,CRUDE,1.0,2.28,MOM_REV: -10.2%
2022-07-28,2022-07-29,CORN,1.0,0.2,MOM_REV: -20.0%
2022-07-27,2022-08-01,USDJPY,1.0,-2.6,TRAIL
2022-07-28,2022-08-01,COTTON,1.0,-2.03,MOM_REV: -3.5%
2022-07-29,2022-08-01,SOYBEANS,1.0,-2.61,MOM_REV: -4.8%
2022-07-29,2022-08-01,WHEAT,1.0,-0.93,MOM_REV: -7.9%
2022-07-29,2022-08-01,CRUDE,1.0,-4.8,STOP: -4.8%
2022-07-29,2022-08-01,CORN,1.0,-1.5,MOM_REV: -18.4%
2022-07-28,2022-08-02,NATGAS,1.0,-5.26,STOP: -5.3%
2022-08-01,2022-08-02,USDJPY,1.0,-1.38,MOM_REV: -2.6%
2022-08-01,2022-08-02,SOYBEANS,1.0,-1.57,MOM_REV: -3.5%
2022-08-01,2022-08-02,WHEAT,1.0,-3.19,MOM_REV: -6.8%
2022-08-01,2022-08-02,CRUDE,1.0,0.56,MOM_REV: -12.9%
2022-08-01,2022-08-02,CORN,1.0,-2.59,MOM_REV: -21.6%
2022-08-01,2022-08-02,COFFEE,1.0,-1.55,MOM_REV: -8.1%
2022-07-27,2022-08-03,XLE,1.0,-0.43,PULLBACK: 5.1%
2022-08-02,2022-08-03,WHEAT,1.0,-1.42,MOM_REV: -3.8%
2022-08-02,2022-08-03,CRUDE,1.0,-3.98,STOP: -4.0%
2022-08-02,2022-08-03,CORN,1.0,0.04,MOM_REV: -19.6%
2022-08-02,2022-08-03,COFFEE,1.0,2.26,MOM_REV: -4.5%
2022-08-03,2022-08-04,XLE,1.0,-3.71,STOP: -3.7%
2022-08-03,2022-08-04,CRUDE,1.0,-2.34,MOM_REV: -10.1%
2022-08-03,2022-08-04,CORN,1.0,1.82,MOM_REV: -19.1%
2022-08-02,2022-08-05,USDJPY,1.0,0.8,MOM_REV: -2.5%
2022-08-03,2022-08-05,WHEAT,1.0,1.57,MOM_REV: -5.9%
2022-08-03,2022-08-05,COFFEE,1.0,-2.42,PULLBACK: 4.5%
2022-08-04,2022-08-05,CRUDE,1.0,0.53,MOM_REV: -13.4%
2022-08-02,2022-08-08,NATGAS,1.0,-1.52,PULLBACK: 8.2%
2022-08-05,2022-08-08,CRUDE,1.0,1.97,MOM_REV: -13.4%
2022-08-05,2022-08-08,CORN,1.0,-0.29,MOM_REV: -21.8%
2022-08-05,2022-08-08,COFFEE,1.0,1.15,MOM_REV: -5.0%
2022-08-08,2022-08-09,CRUDE,1.0,-0.29,MOM_REV: -13.1%
2022-08-08,2022-08-09,CORN,1.0,1.15,MOM_REV: -21.2%
2022-07-27,2022-08-10,DXY,1.0,-1.17,MOM_REV: -2.7%
2022-08-09,2022-08-10,CRUDE,1.0,1.58,MOM_REV: -4.1%
2022-08-09,2022-08-10,CORN,1.0,0.93,MOM_REV: -15.2%
2022-08-05,2022-08-11,USDJPY,1.0,0.16,MOM_REV: -2.8%
2022-08-10,2022-08-11,DXY,1.0,-0.1,MOM_REV: -2.7%
2022-08-10,2022-08-11,CRUDE,1.0,2.62,MOM_REV: -2.0%
2022-08-10,2022-08-11,CORN,1.0,1.29,MOM_REV: -15.0%
2022-08-11,2022-08-12,USDJPY,1.0,0.12,MOM_REV: -3.4%
2022-08-11,2022-08-12,DXY,1.0,0.51,MOM_REV: -2.7%
2022-08-11,2022-08-12,CRUDE,1.0,-2.38,MOM_REV: -3.9%
2022-08-02,2022-08-15,SOYBEANS,1.0,-4.8,STOP: -4.8%
2022-08-12,2022-08-15,USDJPY,1.0,0.22,MOM_REV: -4.1%
2022-08-12,2022-08-15,CRUDE,1.0,-2.91,MOM_REV: -8.4%
2022-08-11,2022-08-16,WHEAT,1.0,-3.05,MOM_REV: -3.3%
2022-08-15,2022-08-16,USDJPY,1.0,-0.11,MOM_REV: -3.7%
2022-08-15,2022-08-16,SOYBEANS,1.0,-2.66,MOM_REV: -2.9%
2022-08-15,2022-08-16,CRUDE,1.0,-3.22,MOM_REV: -15.7%
2022-08-08,2022-08-17,GOLD,1.0,-1.48,TRAIL
2022-08-16,2022-08-17,USDJPY,1.0,0.85,MOM_REV: -2.9%
2022-08-16,2022-08-17,CRUDE,1.0,1.83,MOM_REV: -15.5%
2022-08-04,2022-08-18,COTTON,1.0,16.98,PULLBACK: 4.2%
2022-08-17,2022-08-18,USDJPY,1.0,0.5,MOM_REV: -2.3%
2022-08-17,2022-08-18,CRUDE,1.0,2.71,MOM_REV: -11.5%
2022-08-18,2022-08-19,CRUDE,1.0,0.3,MOM_REV: -5.8%
2022-07-27,2022-08-22,XLV,1.0,-0.62,TRAIL
2022-08-19,2022-08-22,CRUDE,1.0,-0.59,MOM_REV: -4.7%
2022-08-01,2022-08-23,NIKKEI,1.0,1.64,TRAIL
2022-08-08,2022-08-23,NATGAS,1.0,21.14,PULLBACK: 5.0%
2022-08-22,2022-08-23,CRUDE,1.0,3.89,MOM_REV: -3.1%
2022-08-22,2022-08-25,WHEAT,1.0,-0.1,MOM_REV: -2.6%
2022-08-23,2022-08-25,CRUDE,1.0,-1.3,MOM_REV: -4.9%
2022-07-29,2022-08-26,FTSE,1.0,0.05,TRAIL
2022-08-25,2022-08-26,CRUDE,1.0,0.58,MOM_REV: -3.5%
2022-08-16,2022-08-29,SOYBEANS,1.0,5.54,PULLBACK: 4.4%
2022-08-23,2022-08-29,NIKKEI,1.0,-2.02,TRAIL
2022-08-26,2022-08-30,CRUDE,1.0,-1.53,PULLBACK: 5.5%
2022-08-29,2022-08-30,SOYBEANS,1.0,-1.42,MOM_REV: -5.1%
2022-08-04,2022-08-31,XLE,1.0,12.34,PULLBACK: 4.3%
2022-08-30,2022-08-31,SOYBEANS,1.0,-0.36,MOM_REV: -3.9%
2022-08-30,2022-08-31,CRUDE,1.0,-2.28,MOM_REV: -5.2%
2022-08-18,2022-09-01,COTTON,1.0,-3.27,TRAIL
2022-08-29,2022-09-01,WHEAT,1.0,-5.43,STOP: -5.4%
2022-08-31,2022-09-01,SOYBEANS,1.0,-2.31,MOM_REV: -5.5%
2022-08-31,2022-09-01,CRUDE,1.0,-3.28,MOM_REV: -4.5%
2022-08-17,2022-09-02,COFFEE,1.0,6.99,TRAIL
2022-08-23,2022-09-02,NATGAS,1.0,-4.43,STOP: -4.4%
2022-09-02,2022-09-06,SOYBEANS,1.0,-1.36,MOM_REV: -7.7%
2022-09-02,2022-09-06,NATGAS,1.0,-7.3,STOP: -7.3%
2022-09-02,2022-09-06,CRUDE,1.0,0.01,MOM_REV: -2.4%
2022-08-31,2022-09-07,NIKKEI,1.0,-2.35,TRAIL
2022-09-07,2022-09-08,SOYBEANS,1.0,0.26,MOM_REV: -13.2%
2022-09-07,2022-09-08,CRUDE,1.0,1.95,MOM_REV: -7.7%
2022-09-07,2022-09-09,NATGAS,1.0,1.96,MOM_REV: -2.5%
2022-09-08,2022-09-09,SOYBEANS,1.0,1.28,MOM_REV: -11.8%
2022-09-08,2022-09-09,CRUDE,1.0,3.89,MOM_REV: -5.6%
2022-08-12,2022-09-12,DXY,1.0,2.56,TRAIL
2022-09-09,2022-09-12,SOYBEANS,1.0,4.06,MOM_REV: -9.3%
2022-09-09,2022-09-12,NATGAS,1.0,3.16,MOM_REV: -7.0%
2022-09-09,2022-09-12,CRUDE,1.0,1.14,MOM_REV: -7.0%
2022-09-02,2022-09-13,COTTON,1.0,-1.91,MOM_REV: -7.1%
2022-09-02,2022-09-13,COFFEE,1.0,-3.74,STOP: -3.7%
2022-09-12,2022-09-13,SOYBEANS,1.0,-1.0,MOM_REV: -8.1%
2022-09-12,2022-09-13,NATGAS,1.0,0.42,MOM_REV: -5.5%
2022-09-12,2022-09-13,XLV,1.0,-3.3,TRAIL
2022-09-12,2022-09-13,CRUDE,1.0,-0.54,MOM_REV: -5.2%
2022-09-08,2022-09-14,NIKKEI,1.0,-0.88,TRAIL
2022-09-13,2022-09-14,COTTON,1.0,0.72,MOM_REV: -10.3%
2022-09-13,2022-09-14,COFFEE,1.0,-2.84,MOM_REV: -3.5%
2022-08-16,2022-09-15,CORN,1.0,10.88,TRAIL
2022-09-13,2022-09-15,SOYBEANS,1.0,-5.39,STOP: -5.4%
2022-09-13,2022-09-15,NATGAS,1.0,0.48,PULLBACK: 8.7%
2022-09-14,2022-09-15,COTTON,1.0,-1.73,MOM_REV: -13.9%
2022-08-31,2022-09-16,XLE,1.0,-2.56,PULLBACK: 4.7%
2022-09-13,2022-09-16,CRUDE,1.0,-2.52,MOM_REV: -3.4%
2022-09-15,2022-09-16,NATGAS,1.0,-6.73,STOP: -6.7%
2022-09-15,2022-09-19,SOYBEANS,1.0,0.67,MOM_REV: -2.3%
2022-09-16,2022-09-19,NATGAS,1.0,-0.15,MOM_REV: -15.6%
2022-09-16,2022-09-19,CRUDE,1.0,0.73,MOM_REV: -5.3%
2022-09-19,2022-09-20,NATGAS,1.0,-0.45,MOM_REV: -17.3%
2022-09-19,2022-09-20,CRUDE,1.0,-1.49,MOM_REV: -7.0%
2022-09-16,2022-09-21,XLE,1.0,-2.09,MOM_REV: -3.2%
2022-09-19,2022-09-21,SOYBEANS,1.0,0.0,MOM_REV: -4.3%
2022-09-20,2022-09-21,PLATINUM,1.0,-0.66,TREND_BREAK
2022-09-20,2022-09-21,NATGAS,1.0,0.8,MOM_REV: -19.6%
2022-09-20,2022-09-21,CRUDE,1.0,-1.79,MOM_REV: -8.1%
2022-09-14,2022-09-22,COFFEE,1.0,2.73,MOM_REV: -3.1%
2022-09-21,2022-09-22,XLE,1.0,-0.36,MOM_REV: -6.9%
2022-09-21,2022-09-22,SOYBEANS,1.0,-0.29,MOM_REV: -7.0%
2022-09-21,2022-09-22,NATGAS,1.0,-8.87,STOP: -8.9%
2022-09-21,2022-09-22,CRUDE,1.0,0.66,MOM_REV: -10.9%
2022-09-22,2022-09-23,XLE,1.0,-6.9,STOP: -6.9%
2022-09-22,2022-09-23,SOYBEANS,1.0,-2.14,MOM_REV: -8.6%
2022-09-22,2022-09-23,NATGAS,1.0,-3.68,STOP: -3.7%
2022-09-22,2022-09-23,CRUDE,1.0,-5.69,STOP: -5.7%
2022-09-22,2022-09-23,COFFEE,1.0,-1.39,MOM_REV: -9.3%
2022-09-02,2022-09-26,WHEAT,1.0,8.2,PULLBACK: 5.8%
2022-09-27,2022-09-28,XLE,1.0,4.43,MOM_REV: -12.7%
2022-09-27,2022-09-28,NATGAS,1.0,3.26,MOM_REV: -26.6%
2022-09-27,2022-09-28,COFFEE,1.0,1.94,MOM_REV: -4.9%
2022-09-28,2022-09-29,XLE,1.0,0.0,MOM_REV: -9.7%
2022-09-28,2022-09-29,NATGAS,1.0,0.09,MOM_REV: -24.0%
2022-09-28,2022-09-29,COFFEE,1.0,-1.31,MOM_REV: -5.6%
2022-09-29,2022-09-30,XLE,1.0,-0.8,MOM_REV: -9.6%
2022-09-29,2022-09-30,NATGAS,1.0,-1.57,MOM_REV: -25.9%
2022-09-29,2022-09-30,COFFEE,1.0,-1.84,MOM_REV: -7.3%
2022-09-12,2022-10-03,DXY,1.0,3.16,TRAIL
2022-10-03,2022-10-04,NATGAS,1.0,5.67,MOM_REV: -22.2%
2022-10-04,2022-10-05,NATGAS,1.0,1.36,MOM_REV: -14.9%
2022-09-27,2022-10-06,WHEAT,1.0,0.86,PULLBACK: 4.6%
2022-10-05,2022-10-06,NATGAS,1.0,0.61,MOM_REV: -11.1%
2022-10-05,2022-10-06,COFFEE,1.0,-3.09,MOM_REV: -4.1%
2022-10-04,2022-10-07,XLV,1.0,-3.04,MOM_REV: -4.8%
2022-10-06,2022-10-07,NATGAS,1.0,-3.21,MOM_REV: -14.7%
2022-10-06,2022-10-07,COFFEE,1.0,0.18,MOM_REV: -3.4%
2022-09-15,2022-10-11,CORN,1.0,2.29,MOM_REV: -2.7%
2022-10-03,2022-10-11,XLE,1.0,4.46,MOM_REV: -2.1%
2022-10-06,2022-10-12,WHEAT,1.0,0.37,PULLBACK: 5.9%
