date,asset,trailing_12m,price,fwd_21d,fwd_63d,fwd_126d,fwd_252d,below_50sma,rsi_below_50,rsi,pct_above_200sma,breakdown_signal
2011-07-12,SILVER,0.9536657658260681,35.62900161743164,0.1037356922092234,-0.10342701748589311,-0.16407983401158632,-0.24233069651814265,True,True,46.130643336715266,0.1085594706234827,True
2011-07-13,SILVER,1.087556006316357,38.14799880981445,0.01331654178502606,-0.1621316886575751,-0.2173115043205337,-0.28866518490652604,False,False,56.00577065720618,0.18386105782930962,False
2011-07-14,SILVER,1.1088519437572333,38.68899917602539,0.010649088171085896,-0.15340271614654533,-0.2222078705876076,-0.29323579195568095,False,False,67.40363232691664,0.1974911519513658,False
2011-07-15,SILVER,1.1978843272998532,39.0629997253418,0.006015938663284759,-0.19020557451852915,-0.24498885805269488,-0.301205716997175,False,False,70.87032718062504,0.20586958839854486,False
2011-07-18,SILVER,1.3002737122459957,40.33300018310547,-0.01269434545591086,-0.20313392894805982,-0.2535640601097847,-0.3233332582998252,False,False,81.25521727155237,0.24152250493726224,False
2011-07-19,SILVER,1.27373478933908,40.21099853515625,0.0034567641697160756,-0.20939540115085065,-0.24115289222955694,-0.3267762519789259,False,False,80.25202550570538,0.23431452089250326,False
2011-07-20,SILVER,1.2219350875624966,39.54600143432617,0.02885244522703223,-0.19584788748100057,-0.22920145538422032,-0.3123451358463749,False,False,73.01345505226175,0.21064401315465675,False
2011-07-21,SILVER,1.1494342128967516,38.9370002746582,0.08965768047166378,-0.19737009558345708,-0.1872255403370653,-0.2994067561396718,False,False,68.80642742158771,0.1890476518272759,False
2011-07-22,SILVER,1.216677579252567,40.11299896240234,0.07997407987650873,-0.24548147656452224,-0.19644497936451555,-0.32642784636830113,False,False,79.11112141435558,0.22177127438398414,False
2011-07-25,SILVER,1.217862092244602,40.354000091552734,0.047752345097285875,-0.22751151645512402,-0.20872776717509456,-0.336125269991877,False,False,75.90501326843263,0.22579094420585477,False
2011-07-26,SILVER,1.3092333705580752,40.69100189208984,-0.037698762021062704,-0.22292400361417009,-0.1867489736007698,-0.32552656807009184,False,False,75.46347607360016,0.23273174892509374,False
2011-07-27,SILVER,1.3275555657730385,40.553001403808594,0.0046112560891891086,-0.1854117018912912,-0.1689394496669372,-0.323576583574819,False,False,72.5946029750107,0.22535445148325106,False
2011-07-28,SILVER,1.2600420264731453,39.77899932861328,0.02936220838360737,-0.16310111043279774,-0.1516377430923761,-0.3092334874018803,False,False,66.76315475019119,0.19895115789325102,False
2011-07-29,SILVER,1.228943133502319,40.09199905395508,0.011199274739371434,-0.12463828073344718,-0.16449659686787965,-0.3012570936843505,False,False,74.08906831893694,0.20544612803884088,False
2011-08-01,SILVER,1.135412736856157,39.29800033569336,0.05343779470157206,-0.10249885092171362,-0.15433351760650027,-0.29016743296153513,False,False,68.58096986725646,0.17893553055292055,False
2011-08-02,SILVER,1.1774869440340776,40.08100128173828,0.04036825375554609,-0.1433097801331189,-0.1572565854705923,-0.3134652499087751,False,False,61.877850062843805,0.19958085408540982,False
2011-08-03,SILVER,1.2858785813829914,41.74700164794922,-0.006347838021529273,-0.21618322680958935,-0.18195320314123364,-0.3537020663711793,False,False,66.50831823504242,0.24620686749930165,False
2011-08-04,SILVER,1.1530477415348903,39.417999267578125,0.09137960467588324,-0.13925106588554625,-0.1444264269937111,-0.29499209924677683,False,False,51.58241655843571,0.17393998697964208,False
2011-08-05,SILVER,1.0692886588649193,38.196998596191406,0.0947980817955334,-0.09710186061998294,-0.11715576193380006,-0.2708327798924489,False,True,40.43696155178291,0.13515088427391664,False
2011-08-08,SILVER,1.1599649103936431,39.374000549316406,0.05582358958221634,-0.13470820288755936,-0.1322954122293143,-0.2869660087555701,False,True,46.57613723039971,0.16731063453224704,False
2011-08-09,SILVER,1.0873470237225566,37.87699890136719,0.12149856967732031,-0.08091978550598289,-0.11099080411891038,-0.2589962180342722,False,True,43.60780915018088,0.1204792202941436,False
2011-08-10,SILVER,1.1981555117153215,39.32500076293945,0.05716468035650668,-0.1064971301739589,-0.13835986742605577,-0.28569613203770405,False,False,51.39628667256782,0.16060503040315677,False
2011-08-11,SILVER,1.1412507233249842,38.65599822998047,0.03901084705901403,-0.11144450679029172,-0.1314155176160352,-0.2742394042377325,False,True,44.5581573213774,0.13836910812795322,False
2011-08-12,SILVER,1.16063444083288,39.10100173950195,0.05171221373308521,-0.1280274237511796,-0.1382318189698376,-0.29004375862736065,False,True,45.390344234484964,0.14881762921476227,False
2011-08-15,SILVER,1.1336736832686851,39.29800033569336,0.029797990338520597,-0.11774133192127345,-0.15196702303058662,-0.29370450705633566,False,True,44.82194649447282,0.15199485045279215,False
2011-08-16,SILVER,1.142526535964132,39.82099914550781,-0.009241356028583891,-0.14585266020081167,-0.16159809388709623,-0.3017503100920448,False,True,47.354721275931695,0.16472093086280548,False
2011-08-17,SILVER,1.1941272329151746,40.34999847412109,0.010681530908503323,-0.14627005788696945,-0.17338286609986642,-0.30099130135542296,False,False,52.10064999402154,0.17747249856672287,False
2011-08-18,SILVER,1.2211485157916964,40.6870002746582,-0.038759300357880444,-0.1689237607156221,-0.1840145368588898,-0.31194237347917697,False,False,52.18509235116811,0.18456637825343014,False
2011-08-19,SILVER,1.359470613710784,42.428001403808594,-0.055317244376720365,-0.2577307676884688,-0.18890833739875923,-0.326246830001782,False,False,60.7471423201204,0.2320265745865513,False
2011-08-22,SILVER,1.4089973654766608,43.32099914550781,-0.06696523703939827,-0.25179476838488457,-0.20964430441497872,-0.3208605501420352,False,False,61.04142291832416,0.2548089515888834,False
2011-08-23,SILVER,1.301758365949699,42.28099822998047,-0.13582933873224756,-0.2641375044998471,-0.15933870518084647,-0.3011281421112605,False,False,51.90088314261675,0.22193536757595456,False
2011-08-24,SILVER,1.0585113455261133,39.15700149536133,-0.23255102670073657,-0.1585667798011705,-0.09768369938624066,-0.22243789511955114,False,True,49.12068713354467,0.12973604372868763,False
2011-08-25,SILVER,1.1466961904687247,40.7400016784668,-0.2654148548650076,-0.21742762258319404,-0.1282278503413985,-0.2487481679107192,False,False,58.363487318765586,0.17340404295898382,False
2011-08-26,SILVER,1.150690663789197,40.946998596191406,-0.23078611814224148,-0.24263071303268768,-0.09297382804748644,-0.241971313609732,False,False,55.525883011318925,0.1769784703743933,False
2011-08-29,SILVER,1.129477893621082,40.54100036621094,-0.2579117729530147,-0.2067290013342642,-0.14696233761590127,-0.2385733158442469,False,False,60.13545050703957,0.16311196665540728,False
2011-08-30,SILVER,1.1341373996953235,41.39799880981445,-0.26392576940588375,-0.23056665644143226,-0.13978933559965545,-0.2552538706996539,False,False,58.25830170374279,0.18507090035655338,False
2011-08-31,SILVER,1.1539853774858764,41.69900131225586,-0.27957506365070883,-0.21506515832790774,-0.17309772637682996,-0.27175712548998765,False,False,62.488731718299064,0.1910262249947754,False
2011-09-01,SILVER,1.112333099714374,41.48199844360352,-0.25871459539718455,-0.2118267942352292,-0.18878062197720746,-0.24376833286173039,False,False,59.958167540436484,0.18208431887651066,False
2011-09-02,SILVER,1.1601806919437196,43.02000045776367,-0.30741516133766233,-0.24172482483827218,-0.23893536074470834,-0.24807068273947042,False,False,63.99669369892004,0.22286033767128477,False
2011-09-06,SILVER,1.1032038431306188,41.81800079345703,-0.27502513606130374,-0.2274618790261712,-0.19788132787002188,-0.22827493551101963,False,False,57.14490828620579,0.18616625703051692,False
2011-09-07,SILVER,1.0808888408556392,41.571998596191406,-0.230972760682153,-0.21408635648315955,-0.18721729515454888,-0.21536128685933464,False,False,54.4624598386973,0.17678559039080866,False
2011-09-08,SILVER,1.143888253662169,42.479000091552734,-0.2712163629938714,-0.2336213132368531,-0.19548484749158446,-0.20824408889854762,False,False,56.28242773286316,0.19990904674523247,False
2011-09-09,SILVER,1.099434489721633,41.573001861572266,-0.23161670281818514,-0.2430905240200757,-0.19721937183070137,-0.1924085389828496,False,True,46.816118042835875,0.1719989949895575,False
2011-09-12,SILVER,0.9972153279880787,40.16400146484375,-0.2041878752581503,-0.19895928786241712,-0.16482428306792674,-0.16569570638571407,False,True,38.67891593986878,0.13026359017773204,False
2011-09-13,SILVER,1.0157346686363753,41.12300109863281,-0.203511398915859,-0.247744604248476,-0.21827204969727687,-0.191863414120103,False,True,45.82312374788102,0.15490641635474378,False
2011-09-14,SILVER,0.970061441473496,40.46900177001953,-0.21834001243884038,-0.22916310434090648,-0.19214709126636176,-0.14215824248499298,False,False,55.758427107383774,0.13441738893983857,False
2011-09-15,SILVER,0.9018075448990037,39.45299911499024,-0.18535979239568678,-0.26796438378177856,-0.17438464521709596,-0.12293104663564947,True,True,44.055417925017025,0.10419318261305266,True
2011-09-16,SILVER,0.9615678900486497,40.78099822998047,-0.22044575302132907,-0.2833672139004989,-0.19261420473179258,-0.15897104474311474,False,True,49.30520562503074,0.1393846610838232,False
2011-09-19,SILVER,0.8823699189544385,39.11000061035156,-0.18688314756313906,-0.24277680110084887,-0.1867808793447655,-0.11419073212925068,True,True,44.58406219013359,0.09108770476897465,True
2011-09-20,SILVER,0.9437924175772436,40.08100128173828,-0.22027893991373748,-0.28090617544846797,-0.19665177309514026,-0.13876899520452757,True,True,45.05817373881034,0.1164883987906995,True
2011-09-21,SILVER,0.9214679367575545,40.41999816894531,-0.25121221873448685,-0.2702622061824146,-0.22516077033860393,-0.1435427610406329,False,True,45.21438719782953,0.1242536214378891,False
2011-09-22,SILVER,0.7239783796626278,36.53799819946289,-0.1468333824552106,-0.2008867099168874,-0.11741193585403209,-0.053943755920334624,True,True,35.4827334989923,0.015319780269541283,True
2020-07-31,SILVER,0.5004651535894205,24.18899917602539,0.17561706739992622,-0.03513987775747074,0.21534588939506571,0.056554635458975655,False,False,77.1581176618588,0.39879545387909365,False
2020-08-03,SILVER,0.5035136978248091,24.38999938964844,0.16793771110650924,-0.03169326892818747,0.08175487652517477,0.04821650777047104,False,False,80.14896005067015,0.4075541232805526,False
2020-08-04,SILVER,0.591434703150842,26.011999130249023,0.047555030771506024,-0.0771182023113881,0.03329237114049133,-0.021759188207992053,False,False,83.0253843372323,0.49749768753616186,False
2020-08-05,SILVER,0.6383419496346041,26.87700080871582,-0.005283334973826825,-0.09569521993339292,-0.024333118141285803,-0.05953046594956646,False,False,85.97895592713985,0.5431311508153829,False
2020-08-06,SILVER,0.6546397122300558,28.386999130249023,-0.06379677218844126,-0.15933346068252674,-0.04836718333573764,-0.1435515898279126,False,False,87.57990670494765,0.6247611995340561,False
2020-08-07,SILVER,0.62907534834422,27.53300094604492,-0.024298136876592435,-0.08578801212755849,0.0013437964445577322,-0.1553772432457221,False,False,80.88887305571342,0.5713416278651988,False
2020-08-10,SILVER,0.7310174385199777,29.249000549316406,-0.07843005171210782,-0.12318371818531582,-0.06335261397205072,-0.2007589876686513,False,False,81.42025504618164,0.6637060480021415,False
2020-08-11,SILVER,0.5280827121493039,26.03700065612793,0.04324612752270229,-0.09033303110633029,0.03982788810719762,-0.09843682685235033,False,False,60.57872120686793,0.47751806100297967,False
2020-08-12,SILVER,0.5307266384373956,25.95499992370605,0.03020614136132016,-0.05813911703463326,0.04188017323766835,-0.10980544749941101,False,False,60.8226731287406,0.46949002621924407,False
2020-08-13,SILVER,0.6051701053590934,27.694000244140625,-0.016790645933726256,-0.12432298559632904,-0.01339641390360291,-0.14176357913203308,False,False,65.7531650279098,0.5635744933874092,False
2020-08-14,SILVER,0.5164650308684651,26.065000534057617,0.04914636911882253,-0.0680989672803185,0.04811048088966974,-0.08766544410488053,False,False,55.13608282302993,0.4681653676399853,False
2020-08-17,SILVER,0.6169278523317716,27.64299964904785,-0.010418554804758395,-0.10433017065674888,-0.011901764540730442,-0.1445211801398104,False,False,60.02850885092994,0.5527515694583427,False
2020-08-18,SILVER,0.6583304079576835,28.048999786376957,-0.03793358708434835,-0.11633215134701702,-0.0346536464570264,-0.1653178068938187,False,False,60.9084614242633,0.5711291612493561,False
2020-08-19,SILVER,0.5953160231212276,27.315000534057617,-0.010507071225207665,-0.09811459830777702,-0.0023064149408763557,-0.14991766943578455,False,False,61.69324390850693,0.5260356507561283,False
2020-08-20,SILVER,0.5837664082102529,27.121999740600582,-0.10408524375869321,-0.09914457642295671,0.03543250688356525,-0.14810855529767453,False,False,58.974361967222436,0.5114077041110743,False
2020-08-21,SILVER,0.5697073485499711,26.707000732421875,-0.08480927228370483,-0.10012355236620651,0.0366570586252406,-0.11450183400275382,False,False,56.997891374081654,0.4844797551798772,False
2020-08-24,SILVER,0.5284851189529813,26.58799934387207,-0.13442152448867695,-0.0842485266434474,0.047728337535579035,-0.10147435011297523,False,False,51.91336794067399,0.47416560565126087,False
2020-08-26,SILVER,0.5122112794241045,27.43000030517578,-0.1608822478204215,-0.15085674233479496,-0.03747720986119396,-0.1415968186287394,False,True,46.62719766262042,0.5124931063233737,False
2020-08-28,SILVER,0.5197886766462914,27.61000061035156,-0.11698664897435618,-0.183158312281805,-0.027526266283271705,-0.1321985311550642,False,True,43.515075554364174,0.5135796223963895,False
2020-08-31,SILVER,0.5637614027933402,28.437000274658203,-0.17596791721180072,-0.207581665468076,-0.07314413980435408,-0.15743577546662868,False,False,61.705030380459455,0.55400067253165,False
2020-09-10,SILVER,0.5064610892313557,27.163000106811523,-0.07709015404913966,-0.11902219154448335,-0.04723340356366568,-0.12178332848239637,False,False,50.318474168568514,0.45618667741342867,False
2020-09-14,SILVER,0.5616539805453946,27.22900009155273,-0.11542839026332452,-0.117411601336468,-0.046090534229934366,-0.12438947541993661,False,False,54.70148746345552,0.4519152077571724,False
2020-09-15,SILVER,0.5276242720115194,27.34600067138672,-0.10904703714398511,-0.12290645719730109,-0.0481240383394782,-0.13117091366642541,False,False,58.27273407718,0.4541088757009868,False
2020-09-16,SILVER,0.5183724693038738,27.354999542236328,-0.11559125577381735,-0.1014074287796497,-0.03779932056412627,-0.16826901153529328,False,True,49.30976641380454,0.4505818220941562,False
2020-09-17,SILVER,0.5164372292585884,26.98500061035156,-0.09694278562094538,-0.0741152475361736,-0.025680962674916152,-0.17380027526323305,False,True,49.76779091509188,0.42712125506358944,False
2020-09-18,SILVER,0.5207336289492863,27.027999877929688,-0.0877238530644322,-0.03433474547325788,-0.04761731026863203,-0.17999851239790732,False,True,43.970149536876804,0.42566201178986973,False
2020-11-06,SILVER,0.5112552119118368,25.645999908447266,-0.037510718888820294,0.0682367623117548,0.07841377551058337,-0.04324258193395902,False,False,58.35727591883604,0.2740685532406495,False
2020-12-07,SILVER,0.5011830514127702,24.74099922180176,0.09938974247130727,0.05500990678807516,0.1311184467315769,-0.09110382688573015,False,True,49.57003556277724,0.19269252981945129,False
2020-12-17,SILVER,0.5395506249033837,26.100000381469727,-0.014023031563257793,-0.013754833502717001,-0.003256742934058865,-0.13766284902195758,False,False,83.35529936096447,0.24087736728332976,False
2020-12-18,SILVER,0.5212216289168266,25.948999404907227,-0.004894173350791009,-0.028864259090704336,-0.003892243803983564,-0.14158541256439194,False,False,81.33601928000996,0.23114189569618238,False
2020-12-21,SILVER,0.534212954224413,26.277999877929688,-0.028693192540741097,-0.040984841666400484,-0.006469292833687912,-0.1436943103263063,False,False,76.23275629973422,0.24401348971292602,False
2021-01-04,SILVER,0.5100730129815403,27.28400039672852,-0.014880520870311553,-0.07594196134773845,-0.04141625317710851,-0.1647118976636589,False,False,75.73601887908315,0.26275092271541145,False
2021-01-05,SILVER,0.5235121268460081,27.57099914550781,-0.04889193770743483,-0.08479922441450571,-0.05299040950404921,-0.16441185227902255,False,False,77.34066297140603,0.27155466837706266,False
2021-01-07,SILVER,0.5037594952232451,27.200000762939453,0.013602901525977096,-0.06944852521984646,-0.036360304878450656,-0.18477944248481504,False,False,67.35078863825436,0.24676280321569166,False
2021-02-01,SILVER,0.6357667770690256,29.39800071716309,-0.1034424209818986,-0.0835090776180839,-0.13065519480641663,-0.23821348692297084,False,False,79.53415836112683,0.2961567060759527,False
2021-02-03,SILVER,0.5334322482077798,26.87800025939941,-0.06030955704564034,-0.013989115524027929,-0.05327781457219172,-0.15503384837706824,False,False,56.612776821440896,0.1792090235369772,False
2021-02-05,SILVER,0.5185789314151126,27.013999938964844,-0.032057422956925485,0.016583991827787248,-0.10002219850490524,-0.16802397156106041,False,False,60.35771220717408,0.17918952932200982,False
2021-02-08,SILVER,0.5607131766741369,27.56999969482422,-0.05324629772349587,-0.0033006748015514953,-0.15651072113967712,-0.163003247404636,False,False,60.73671301105006,0.20025779715866387,False
2021-02-09,SILVER,0.5427413449139051,27.395999908447266,-0.04504304484023758,0.009526926574596306,-0.14670021584035087,-0.15334356211352274,False,False,57.999616253588435,0.18953877282137443,False
2021-02-10,SILVER,0.5406589356076366,27.073999404907227,-0.04410136183737268,0.005798976834315406,-0.13296884661482944,-0.13806600593057639,False,False,55.8934226469872,0.17253508783137783,False
2021-02-11,SILVER,0.5472021298398233,27.04199981689453,-0.029176819866783332,7.398893311760801e-05,-0.14558835519991964,-0.13027885293313568,False,False,57.32908225707322,0.16814415079207623,False
2021-02-12,SILVER,0.5524431455689531,27.322999954223636,-0.049372288024652766,0.0010980011966390535,-0.13011017498560762,-0.1448230699063554,False,False,58.838000994824476,0.17719008953836424,False
2021-02-16,SILVER,0.5421394303600804,27.319000244140625,-0.04718326241721027,0.03444489096715908,-0.1295435237698408,-0.12716427759947913,False,False,58.52543688417246,0.17387676970849264,False
2021-02-17,SILVER,0.5064805247622888,27.31399917602539,-0.036354985006705975,0.036611262728518446,-0.13421683273975116,-0.14556637446351017,False,False,59.362315443328505,0.17053064948096686,False
2021-02-22,SILVER,0.5162788360199202,28.08300018310547,-0.10265995090867841,-0.02172134766137057,-0.17726028588155873,-0.14571096160037156,False,True,41.315543843693675,0.19385562099484743,False
2021-02-24,SILVER,0.5320353894298504,27.85700035095215,-0.10176978698729089,0.006461582471481986,-0.14240589120601843,-0.11853394134962936,False,False,60.57007106324688,0.1781772773709256,False
2021-02-25,SILVER,0.550375788121453,27.636999130249023,-0.09208670103073557,0.007815664414292378,-0.13988491310441786,-0.10677708865448099,False,False,66.84937086148406,0.16591369977385506,False
2021-03-01,SILVER,0.626106106879736,26.64699935913086,-0.09479487859665181,0.05051227919685064,-0.09708409784991479,-0.08578824457067358,False,True,39.33933192988147,0.11902704198221281,False
2021-03-02,SILVER,0.6098086819294193,26.850000381469727,-0.08689013593890194,0.04592177966919819,-0.10763505608705981,-0.049013034117103116,False,True,43.73566370089553,0.12502106782241862,False
2021-03-03,SILVER,0.5387355243772387,26.35700035095215,-0.05395154479171971,0.0693933470679029,-0.09094362919006826,-0.04454223814336833,True,True,42.08435460096864,0.10221420457013308,True
2021-03-09,SILVER,0.5380272667505852,26.14800071716309,-0.022143202430097042,0.059928078340469426,-0.06937437026240212,0.028300434099056693,True,True,40.645070657897556,0.08634487397018908,True
2021-03-10,SILVER,0.5439488389215552,26.101999282836918,-0.030304133039434245,0.07214011873614545,-0.0800705007283542,-0.01321735203560992,True,True,41.93014389568158,0.08253620099702075,True
2021-03-11,SILVER,0.5638711526661038,26.16200065612793,-0.050034400368084264,0.0708278681694201,-0.07755527807796536,0.0015288971476017377,True,True,40.803242555678715,0.08309379242341874,True
2021-03-12,SILVER,0.6214521924231617,25.8799991607666,-0.017890237978599566,0.08697841696396513,-0.07824573741100116,0.008732679552964084,True,True,29.514607326667146,0.0696048743547053,True
2021-03-15,SILVER,0.8160625113181199,26.25300025939941,-0.028111105872051345,0.06745895291770299,-0.09522721118722122,-0.038433732077421845,True,True,36.61499288976332,0.08315001782690778,True
2021-03-16,SILVER,1.0336674205014438,25.974000930786133,-0.0006930605894892583,0.06564256035292493,-0.08208215139871111,-0.03276359856033151,True,True,32.759592615100885,0.06997607314148513,True
2021-03-17,SILVER,1.0875772694947967,26.030000686645508,0.0026507968621001243,0.0679984058288221,-0.08724548015906841,-0.05224742890803302,True,True,34.83106458549679,0.0706814526697761,True
2021-03-18,SILVER,1.2429484376278692,26.32099914550781,-0.018616305878410677,-0.01812238510399855,-0.13559509337247588,-0.028000438267729244,True,True,49.06959339732923,0.08084731127449096,True
2021-03-19,SILVER,1.1734313922115467,26.29199981689453,-0.01738174104687995,-0.01270347010935402,-0.1520234203726193,-0.04704851362899709,True,True,45.70946185814358,0.07780401959330074,True
2021-03-22,SILVER,1.0844602210309553,25.74099922180176,0.032011240323489565,0.010644503948184392,-0.13900000866943008,-0.017831461390990344,True,True,37.63656560209642,0.053550074896574484,True
2021-03-23,SILVER,0.9054820443142333,25.200000762939453,0.038650753728147524,0.025714237706192078,-0.10424606068184061,-0.012500020814319668,True,True,37.2380447858473,0.029772929312219754,True
2021-03-24,SILVER,0.7711012756675719,25.201000213623047,0.034760503283915334,0.03599061863911257,-0.09253603875457517,-0.0012301153551970145,True,True,46.77375138983891,0.02827313109740892,True
2021-03-25,SILVER,0.6864594958053627,25.02199935913086,0.04751822851198906,0.040964013753156614,-0.09511626655437955,0.035089132838580506,True,True,46.74784902130331,0.019461908453188848,True
2021-03-26,SILVER,0.7139343214154665,25.09199905395508,0.052606474252388624,0.039454874692845365,-0.10776337747580211,0.02004624096780061,True,True,47.98144264352325,0.020792526055689375,True
2021-03-29,SILVER,0.7069250581574902,24.746999740600582,0.05390550966873242,0.05944157622361623,-0.08445468842669368,0.0173354693089669,True,True,27.4250614371434,0.005350726715945386,True
2021-03-30,SILVER,0.7138695236148225,24.121000289916992,0.08009614789277952,0.07259232327174825,-0.07010488638185042,0.02466727358745624,True,True,23.106167320575423,-0.021404261601618346,True
2021-03-31,SILVER,0.7390410654960105,24.517000198364254,0.05449281852165666,0.06721869330788044,-0.12472980135551892,0.023901800292190023,True,True,29.534690135123242,-0.006776575621327163,True
2021-04-01,SILVER,0.7905356963949044,24.934999465942383,0.08052943134237034,0.0457189220538845,-0.11686383075625173,0.007459427630173376,True,True,38.628148735731564,0.008665152411159616,True
2021-04-05,SILVER,0.6965607678267549,24.76300048828125,0.07171986569456057,0.06937771587091501,-0.09098252291621978,-0.004886333947061727,True,True,31.158289480475716,0.00029005030967921286,True
2021-04-06,SILVER,0.7464671737118844,25.21199989318848,0.05116614790546059,0.03736313816498549,-0.10288750887119136,-0.024908783994128325,True,True,40.76136826136831,0.01684189112557477,True
2021-04-07,SILVER,0.6698431407396339,25.232999801635746,0.08833670626067369,0.03475610571910526,-0.10506079697436599,-0.027939600097026784,True,True,40.254313581893975,0.016172242713673013,True
2021-04-08,SILVER,0.6579561897278849,25.569000244140625,0.07403494978188108,0.015565677422435087,-0.11979348805566659,-0.04356839570564974,True,True,40.90469520218664,0.02811318723734435,True
2021-04-09,SILVER,0.6710239850313369,25.31100082397461,0.08565442681051905,0.03555764644746051,-0.1058433395472308,-0.0228359607886931,True,True,38.757734541191006,0.01625586820099545,True
2021-04-12,SILVER,0.5537981130782883,24.85300064086914,0.11282335632875484,0.05488264506954277,-0.08747433832202745,-0.001368060027029716,True,True,39.60187733365731,-0.00357244963046377,True
2021-04-13,SILVER,0.6420311174211573,25.41699981689453,0.07136959894724737,0.027461933322267207,-0.10925760110366112,-0.0172718723369385,True,False,52.52736179593969,0.017503150411109836,False
2021-04-14,SILVER,0.587543466292729,25.51499938964844,0.059925583873704946,0.028649849804234018,-0.11851852793198703,0.008230491743867585,True,False,53.576304015168475,0.019896856644955996,False
2021-04-15,SILVER,0.6803262854121903,25.95599937438965,0.053821902456119286,0.016142727527716394,-0.10814452435657662,0.0024657530018732388,True,False,60.03870462507968,0.0358734165228789,False
2021-04-16,SILVER,0.6768825953029394,26.099000930786133,0.08280007743693418,-0.012337656310828726,-0.10126830384832186,-0.015671113151540683,True,False,60.6561122595578,0.040011941727336575,False
2021-04-19,SILVER,0.6952811304992823,25.83099937438965,0.09612480592204786,-0.027292785443099432,-0.09689908714414797,0.011962371675218852,True,False,61.66092847851159,0.027756071990726605,False
2021-04-20,SILVER,0.6607739450973928,25.834999084472656,0.08411071850973562,-0.03321075409487484,-0.1003289779682216,-0.01718592423170795,True,False,71.28662681099857,0.026365253877228767,False
2021-04-21,SILVER,0.7927521137324531,26.565000534057617,0.05597588864386971,-0.049952931964197145,-0.10175045992841181,-0.04874835498812402,False,False,73.48623909399205,0.05367935889419262,False
2021-04-22,SILVER,0.7132944330941025,26.173999786376957,0.04962939546798073,-0.030908536022830613,-0.06686024353491593,-0.059333671167379975,False,False,64.29725043479874,0.03661929717319623,False
2021-04-23,SILVER,0.6990487614163792,26.07699966430664,0.06940980516327766,-0.0329408775310569,-0.07389653988506883,-0.0697932936401181,False,False,65.42975784126642,0.031348804269465624,False
2021-04-26,SILVER,0.7183034574977221,26.211000442504883,0.06966541462728482,-0.03494717297114347,-0.06798670626562309,-0.09702037816164077,False,False,62.668011435371255,0.03514829720499635,False
2021-04-27,SILVER,0.7375172873465028,26.41200065612793,0.054558532066630194,-0.0673936332889088,-0.06966530769644619,-0.10866275813784365,False,False,64.2978347015833,0.04155844909961637,False
2021-04-28,SILVER,0.7201556447840489,26.08099937438965,0.07047280761125796,-0.04696900055616682,-0.07649242666075762,-0.10057126851741138,False,False,56.21659076034925,0.027214805279935916,False
2021-04-29,SILVER,0.7185356041350714,26.05299949645996,0.07446361538222179,-0.01109275565504031,-0.07154647666146263,-0.1122327502740812,False,False,59.54214875627626,0.024779680630732548,False
2021-04-30,SILVER,0.7353336723919346,25.85300064086914,0.08625689424658445,-0.01257110412265583,-0.06714888090362858,-0.10880747517156397,True,False,63.774086155294754,0.01568074550208287,False
2021-05-03,SILVER,0.8127565730733779,26.94300079345703,0.04613443172296661,-0.05144199035360031,-0.11127198197466048,-0.16327060974273344,False,False,68.3589849027786,0.05695736976474608,False
2021-05-04,SILVER,0.8026762218069468,26.53899955749512,0.03470362644915248,-0.0366630087410027,-0.0932589932829907,-0.1476317620447607,False,False,61.47465756908785,0.03971087145374419,False
2021-05-05,SILVER,0.760111610992596,26.50200080871582,0.05195829972634858,-0.039846110896680664,-0.11327449691000457,-0.1562146694839558,False,False,56.727459197467155,0.03696585327271196,False
2021-05-06,SILVER,0.8323880056320683,27.46199989318848,0.019627105075796347,-0.07956446997453892,-0.15424951123409747,-0.18432744499113307,False,False,63.979465598500134,0.07327603695202223,False
2021-05-07,SILVER,0.7646831646641674,27.46199989318848,0.00921273979984849,-0.1147039411106977,-0.12948801142270006,-0.18705844986632525,False,False,67.70132102562067,0.07235841423531242,False
2021-05-10,SILVER,0.745806892702428,27.47900009155273,0.018414080465554372,-0.1537174175447753,-0.12107426228108586,-0.20732197258121277,False,False,67.79220811390579,0.0720732133052151,False
2021-05-11,SILVER,0.7688027727550684,27.65699958801269,0.012944274757516139,-0.1547528236270409,-0.11281046311462706,-0.22659725536824105,False,False,63.42181466276316,0.07799805497929069,False
2021-05-12,SILVER,0.7358959918078971,27.231000900268555,0.03305055226675124,-0.13796775165342412,-0.10715732358181429,-0.2086225799783944,False,False,62.880836463050244,0.06082416059797935,False
2021-05-13,SILVER,0.7266168959450789,27.04400062561035,0.036237225246485094,-0.14565156752894892,-0.08419613868407494,-0.23247302583532004,False,False,61.5311378272414,0.05296951893876578,False
2021-05-14,SILVER,0.6951537669840735,27.35300064086914,0.011918261469857194,-0.1310642674597391,-0.07501919342298402,-0.23284470585774208,False,False,63.072352209892294,0.06436650816356004,False
2021-05-17,SILVER,0.6578670076903772,28.26000022888184,-0.016277458885197382,-0.1585279372240681,-0.10318472549872015,-0.23796887215155615,False,False,68.21048959565998,0.09860826024919667,False
2021-05-18,SILVER,0.6212779453758266,28.31399917602539,-0.08723597461449173,-0.16479475152394552,-0.11326548415628757,-0.23228790900988838,False,False,73.27498492051915,0.09982563339607631,False
2021-05-19,SILVER,0.5653923043621805,28.007999420166016,-0.07319334759713425,-0.16409593184756088,-0.10939728789837389,-0.23118389774954928,False,False,69.26110181342995,0.0871754722967113,False
