Entry,Exit,Ticker,Entry$,Exit$,Leverage,PnL$,PnL%,Days,Reason
2014-01-24,2014-02-03,SP500,1790.29,1741.89,1.0,-636.28,-2.7,10,TRAILING STOP
2014-01-14,2014-02-04,USDJPY,103.12,101.14,1.0,-520.57,-1.91,21,TRAILING STOP
2014-01-09,2014-02-26,NATGAS,4.01,4.86,1.5,8618.7,31.84,48,TRAILING STOP
2014-02-26,2014-02-27,NATGAS,4.86,4.51,1.0,-1506.79,-7.09,1,STOP LOSS: -7.1%
2014-02-07,2014-03-11,CRUDE,99.88,100.03,1.0,32.42,0.15,32,TRAILING STOP
2014-03-05,2014-03-17,SUGAR,18.23,17.05,1.0,-1303.05,-6.47,12,STOP LOSS: -6.5%
2014-02-12,2014-03-19,COFFEE,141.05,185.1,1.0,6404.23,31.23,35,TRAILING STOP
2013-11-14,2014-03-20,GBPUSD,1.6,1.65,1.5,1095.83,4.58,126,TRAILING STOP
2014-03-19,2014-03-20,CRUDE,100.37,99.43,1.0,-190.71,-0.94,1,TREND REVERSAL
2014-03-19,2014-03-21,COFFEE,185.1,171.15,1.0,-1615.44,-7.54,2,STOP LOSS: -7.5%
2014-01-24,2014-03-24,XLV,45.8,47.5,2.5,2685.35,9.29,59,TRAILING STOP
2014-02-27,2014-03-24,NATGAS,4.51,4.28,1.0,-1103.92,-5.21,25,TRAILING STOP
2014-01-24,2014-03-26,NASDAQ,4128.17,4173.58,1.5,408.78,1.65,61,TRAILING STOP
2014-02-03,2014-03-26,RUSSELL2000,1094.58,1155.49,2.5,3296.95,13.91,51,TRAILING STOP
2014-01-09,2014-03-28,EURUSD,1.36,1.37,1.5,481.36,1.87,78,TRAILING STOP
2014-03-27,2014-04-01,CRUDE,101.28,99.74,1.0,-335.95,-1.52,5,TREND REVERSAL
2014-03-26,2014-04-07,RUSSELL2000,1155.49,1135.78,1.0,-417.59,-1.71,12,TRAILING STOP
2014-03-27,2014-04-07,SUGAR,17.87,16.94,1.0,-1210.35,-5.2,11,TRAILING STOP
2014-04-04,2014-04-07,CRUDE,101.14,100.44,1.0,-146.82,-0.69,3,TREND REVERSAL
2014-02-04,2014-04-09,USDJPY,101.14,101.96,1.5,273.97,1.21,64,TRAILING STOP
2014-02-03,2014-04-10,SP500,1741.89,1833.08,2.5,2946.6,13.09,66,TRAILING STOP
2014-01-24,2014-04-11,XLK,15.13,15.23,1.0,140.94,0.63,77,TRAILING STOP
2014-04-14,2014-04-17,PLATINUM,1466.8,1428.1,1.0,-535.02,-2.64,3,TRAILING STOP
2014-04-08,2014-04-25,CRUDE,102.56,100.6,1.0,-449.32,-1.91,17,TRAILING STOP
2014-03-18,2014-05-06,SOYBEANS,1418.25,1464.0,1.0,682.15,3.23,49,TRAILING STOP
2014-04-10,2014-05-06,RUSSELL2000,1127.66,1108.01,1.0,-410.97,-1.74,26,TRAILING STOP
2014-03-21,2014-05-08,COFFEE,171.15,192.95,1.5,4110.79,19.11,48,TRAILING STOP
2014-03-24,2014-05-09,NATGAS,4.28,4.53,1.0,1373.0,5.96,46,TRAILING STOP
2014-05-08,2014-05-09,COFFEE,192.95,180.8,1.0,-1370.9,-6.3,1,STOP LOSS: -6.3%
2014-01-13,2014-05-13,COTTON,83.68,90.93,1.0,2353.95,8.66,120,TRAILING STOP
2014-03-28,2014-05-14,WHEAT,695.5,681.0,1.0,-464.91,-2.08,47,TRAILING STOP
2014-03-28,2014-05-14,EURUSD,1.37,1.37,1.0,-49.08,-0.23,47,TRAILING STOP
2014-05-09,2014-05-19,COFFEE,180.8,180.15,1.0,-78.29,-0.36,10,TRAILING STOP
2014-04-09,2014-05-21,USDJPY,101.96,101.26,1.0,-159.63,-0.68,42,TRAILING STOP
2014-05-01,2014-05-22,SUGAR,17.8,17.38,1.0,-479.8,-2.36,21,TRAILING STOP
2014-05-13,2014-05-23,COTTON,90.93,86.31,1.0,-1126.08,-5.08,10,TRAILING STOP
2014-05-19,2014-05-28,PLATINUM,1469.4,1465.1,1.0,-64.3,-0.29,9,TRAILING STOP
2014-03-20,2014-05-29,GBPUSD,1.65,1.67,1.5,346.7,1.6,70,TRAILING STOP
2014-05-28,2014-06-03,PLATINUM,1465.1,1435.5,1.0,-442.19,-2.02,6,TRAILING STOP
2014-05-19,2014-06-05,COFFEE,180.15,169.15,1.0,-1412.22,-6.11,17,STOP LOSS: -6.1%
2014-05-06,2014-06-09,SOYBEANS,1464.0,1457.0,1.0,-103.12,-0.48,34,TRAILING STOP
2014-05-14,2014-06-11,EURUSD,1.37,1.35,1.0,-285.29,-1.23,28,TRAILING STOP
2014-05-22,2014-06-11,SUGAR,17.38,16.81,1.0,-719.23,-3.28,20,TRAILING STOP
2014-06-11,2014-06-12,PLATINUM,1483.1,1443.3,1.0,-673.19,-2.68,1,TRAILING STOP
2014-06-17,2014-06-19,DXY,80.63,80.32,1.0,-91.5,-0.38,2,TREND REVERSAL
2014-05-09,2014-06-23,NATGAS,4.53,4.45,1.0,-430.01,-1.88,45,TRAILING STOP
2014-05-23,2014-06-24,COTTON,86.31,81.81,1.0,-1141.07,-5.21,32,TRAILING STOP
2014-05-21,2014-06-27,USDJPY,101.26,101.64,1.0,81.62,0.37,37,TRAILING STOP
2014-06-16,2014-06-27,SUGAR,17.1,16.85,1.5,-549.38,-2.19,11,TRAILING STOP
2014-04-28,2014-07-07,CRUDE,100.84,103.53,2.5,1427.47,6.67,70,TRAILING STOP
2014-06-23,2014-07-07,NATGAS,4.45,4.22,1.0,-1126.16,-4.97,14,TRAILING STOP
2014-04-10,2014-07-08,NASDAQ,4054.11,4391.46,2.5,4660.92,20.8,89,TRAILING STOP
2014-07-01,2014-07-08,EURUSD,1.37,1.36,1.0,-145.12,-0.64,7,TREND REVERSAL
2014-06-05,2014-07-10,COFFEE,169.15,160.25,1.0,-1207.73,-5.26,35,TRAILING STOP
2014-01-24,2014-07-11,XLE,26.7,31.46,2.5,11606.64,44.51,168,TRAILING STOP
2014-06-23,2014-07-14,GOLD,1318.0,1306.3,1.0,-191.06,-0.89,21,TRAILING STOP
2014-07-07,2014-07-14,USDJPY,102.11,101.37,1.0,-157.37,-0.72,7,TREND REVERSAL
2014-06-17,2014-07-15,PLATINUM,1445.1,1484.3,1.5,919.96,4.07,28,TRAILING STOP
2014-06-20,2014-07-16,SILVER,20.94,20.73,1.5,-349.02,-1.54,26,TRAILING STOP
2014-07-02,2014-07-16,COPPER,3.25,3.2,1.0,-299.73,-1.46,14,TREND REVERSAL
2014-04-11,2014-07-17,XLV,46.0,50.07,2.5,4729.03,22.15,97,TRAILING STOP
2014-07-08,2014-07-17,RUSSELL2000,1172.15,1133.6,1.0,-726.22,-3.29,9,TRAILING STOP
2014-07-17,2014-07-18,COPPER,3.21,3.17,1.0,-244.36,-1.09,1,TREND REVERSAL
2014-07-01,2014-07-23,SUGAR,17.8,16.96,1.0,-1019.51,-4.72,22,TRAILING STOP
2014-07-15,2014-07-24,PLATINUM,1484.3,1472.7,1.0,-176.94,-0.78,9,TRAILING STOP
2014-05-29,2014-07-28,GBPUSD,1.67,1.7,1.5,522.48,2.39,60,TRAILING STOP
2014-04-10,2014-07-31,SP500,1833.08,1930.67,2.5,2832.92,13.31,112,TRAILING STOP
2014-07-07,2014-07-31,CRUDE,103.53,98.17,1.0,-1068.06,-5.18,24,TRAILING STOP
2014-07-11,2014-07-31,XLE,31.46,30.89,1.5,-616.41,-2.7,20,TRAILING STOP
2014-07-14,2014-07-31,GOLD,1306.3,1281.3,1.0,-456.4,-1.91,17,TRAILING STOP
2014-07-16,2014-07-31,SILVER,20.73,20.37,1.0,-403.67,-1.71,15,TRAILING STOP
2014-07-17,2014-08-01,NASDAQ,4363.45,4352.64,1.5,-87.64,-0.37,15,TRAILING STOP
2014-07-24,2014-08-01,PLATINUM,1472.7,1463.8,1.0,-140.91,-0.6,8,TRAILING STOP
2014-07-25,2014-08-01,SUGAR,17.14,16.35,1.0,-1020.99,-4.61,7,TRAILING STOP
2014-07-31,2014-08-04,SILVER,20.37,20.19,1.0,-201.0,-0.88,4,TREND REVERSAL
2014-07-15,2014-08-05,XLK,17.01,16.82,1.0,-261.88,-1.1,21,TRAILING STOP
2014-07-24,2014-08-05,COPPER,3.25,3.2,1.0,-414.86,-1.69,12,TREND REVERSAL
2014-07-17,2014-08-07,XLV,50.07,49.58,1.5,-369.78,-1.49,21,TRAILING STOP
2014-07-31,2014-08-07,USDJPY,102.84,102.11,1.0,-179.2,-0.71,7,TREND REVERSAL
2014-08-05,2014-08-08,NIKKEI,15320.31,14778.37,1.0,-880.22,-3.54,3,TRAILING STOP
2014-07-28,2014-08-11,GBPUSD,1.7,1.68,1.0,-267.37,-1.21,14,TRAILING STOP
2014-08-01,2014-08-15,PLATINUM,1463.8,1458.2,1.0,-91.31,-0.38,14,TRAILING STOP
2014-08-06,2014-08-21,GOLD,1306.7,1273.7,1.0,-567.14,-2.53,15,TRAILING STOP
2014-08-11,2014-08-21,GBPUSD,1.68,1.66,1.0,-248.95,-1.05,10,TRAILING STOP
2014-08-14,2014-09-04,TNOTE10,126.3,125.48,1.0,-144.34,-0.64,21,TRAILING STOP
2014-07-10,2014-09-08,COFFEE,160.25,189.65,1.0,4048.06,18.35,60,TRAILING STOP
2014-08-05,2014-09-08,XLE,30.48,30.55,1.5,98.9,0.38,34,TRAILING STOP
2014-06-24,2014-09-09,TBOND,136.03,139.16,1.5,740.32,3.45,77,TRAILING STOP
2014-09-08,2014-09-10,COFFEE,189.65,177.0,1.0,-1747.2,-6.67,2,STOP LOSS: -6.7%
2014-09-04,2014-09-18,TNOTE10,125.48,124.28,1.0,-237.92,-0.96,14,TRAILING STOP
2014-09-09,2014-09-24,TBOND,139.16,136.84,1.0,-432.0,-1.66,15,TRAILING STOP
2014-07-31,2014-09-25,SP500,1930.67,1965.99,1.5,732.22,2.74,56,TRAILING STOP
2014-08-01,2014-09-25,NASDAQ,4352.64,4466.75,2.5,1646.62,6.55,55,TRAILING STOP
2014-08-05,2014-09-25,XLK,16.82,17.18,1.5,759.94,3.21,51,TRAILING STOP
2014-08-08,2014-10-01,XLV,50.17,52.6,2.5,3032.85,12.12,54,TRAILING STOP
2014-08-11,2014-10-02,NIKKEI,15130.52,15661.99,2.5,2183.05,8.78,52,TRAILING STOP
2014-09-25,2014-10-10,NASDAQ,4466.75,4276.24,1.0,-1266.82,-4.27,15,TRAILING STOP
2014-09-25,2014-10-10,XLK,17.18,16.61,1.0,-939.14,-3.33,15,TRAILING STOP
2014-08-14,2014-10-13,USDJPY,102.41,107.34,2.5,2565.2,12.04,60,TRAILING STOP
2014-10-01,2014-10-13,XLV,52.6,51.13,1.5,-1177.59,-4.17,12,TRAILING STOP
2014-10-02,2014-10-13,SP500,1946.17,1874.74,1.0,-1033.2,-3.67,11,TRAILING STOP
2014-10-10,2014-10-17,NIKKEI,15300.55,14532.51,1.0,-1415.12,-5.02,7,TRAILING STOP
2014-09-10,2014-10-22,COFFEE,177.0,191.1,1.0,2064.68,7.97,42,TRAILING STOP
2014-10-08,2014-11-03,TNOTE10,126.38,126.27,1.0,-23.15,-0.09,26,TRAILING STOP
2014-09-24,2014-11-05,TBOND,136.84,141.09,2.0,1685.14,6.21,42,TRAILING STOP
2014-11-06,2014-11-10,NATGAS,4.4,4.26,1.0,-860.32,-3.38,4,TREND REVERSAL
2014-11-17,2014-11-18,NATGAS,4.34,4.24,1.0,-538.88,-2.23,1,TREND REVERSAL
2014-11-19,2014-11-21,NATGAS,4.37,4.27,1.0,-578.67,-2.4,2,TREND REVERSAL
2014-11-26,2014-11-28,NATGAS,4.36,4.09,1.0,-1475.12,-6.13,2,STOP LOSS: -6.1%
2014-10-22,2014-12-02,COFFEE,191.1,182.3,1.0,-1162.88,-4.6,41,TRAILING STOP
2014-10-10,2014-12-10,XLK,16.61,17.92,2.5,5278.93,19.71,61,TRAILING STOP
2014-10-20,2014-12-10,NIKKEI,15111.23,17412.58,2.5,10063.12,38.07,51,TRAILING STOP
2014-10-21,2014-12-10,SP500,1941.28,2026.14,2.5,2744.03,10.93,50,TRAILING STOP
2014-10-13,2014-12-11,USDJPY,107.34,117.71,2.5,6733.67,24.16,59,TRAILING STOP
2014-10-13,2014-12-12,XLV,51.13,57.21,2.5,8710.64,29.68,60,TRAILING STOP
2014-10-20,2014-12-12,NASDAQ,4316.07,4653.6,2.5,5439.4,19.55,53,TRAILING STOP
2014-12-12,2014-12-15,RUSSELL2000,1152.44,1140.3,1.0,-307.03,-1.05,3,TREND REVERSAL
2014-12-10,2014-12-16,XLK,17.92,17.38,1.0,-891.94,-2.97,6,TRAILING STOP
2014-11-05,2014-12-23,TBOND,141.09,142.88,1.5,506.88,1.89,48,TRAILING STOP
2014-11-12,2014-12-23,TNOTE10,126.33,126.0,1.0,-65.94,-0.26,41,TRAILING STOP
2014-12-12,2014-12-31,WHEAT,627.5,589.75,1.0,-1942.86,-6.02,19,STOP LOSS: -6.0%
2014-12-12,2015-01-05,NASDAQ,4653.6,4652.57,1.5,-9.2,-0.03,24,TRAILING STOP
2014-12-12,2015-01-05,SP500,2002.33,2020.58,1.5,359.63,1.37,24,TRAILING STOP
2014-12-16,2015-01-05,XLK,17.38,17.83,2.5,1703.13,6.41,20,TRAILING STOP
2014-12-15,2015-01-06,NIKKEI,17099.4,16883.19,1.5,-501.31,-1.9,22,TRAILING STOP
2014-12-11,2015-01-15,USDJPY,117.71,117.39,1.5,-122.94,-0.41,35,TRAILING STOP
2015-01-15,2015-01-29,GOLD,1264.7,1254.6,1.5,-316.63,-1.2,14,TRAILING STOP
2015-01-30,2015-02-06,GOLD,1278.5,1233.9,1.0,-921.52,-3.49,7,TREND REVERSAL
2014-12-23,2015-02-10,TNOTE10,126.0,128.36,1.5,782.73,2.81,49,TRAILING STOP
2014-12-23,2015-02-10,TBOND,142.88,146.88,2.5,1852.94,7.0,49,TRAILING STOP
2015-01-05,2015-03-06,RUSSELL2000,1181.35,1217.52,2.0,1885.95,6.12,60,TRAILING STOP
2015-01-05,2015-03-06,XLK,17.83,18.6,2.5,2992.26,10.77,60,TRAILING STOP
2015-01-06,2015-03-06,SP500,2002.61,2071.26,2.5,2374.11,8.57,59,TRAILING STOP
2015-02-10,2015-03-06,TBOND,146.88,143.38,1.0,-661.47,-2.38,24,TRAILING STOP
2015-01-05,2015-03-10,NASDAQ,4652.57,4859.79,2.5,3257.86,11.13,64,TRAILING STOP
2015-03-06,2015-03-11,XLK,18.6,18.19,1.0,-682.59,-2.22,5,TRAILING STOP
2015-03-10,2015-03-25,NASDAQ,4859.79,4876.52,1.5,151.43,0.52,15,TRAILING STOP
2015-03-10,2015-03-26,RUSSELL2000,1208.47,1231.99,1.5,901.19,2.92,16,TRAILING STOP
2015-01-15,2015-03-27,USDJPY,117.39,119.18,1.5,637.45,2.29,71,TRAILING STOP
2014-12-12,2015-04-01,XLV,57.21,60.08,1.0,1542.12,5.03,110,TRAILING STOP
2014-07-31,2015-04-06,DXY,81.46,97.11,2.5,11566.27,48.03,249,TRAILING STOP
2015-04-06,2015-04-24,DXY,97.11,96.92,1.5,-88.51,-0.29,18,TRAILING STOP
2015-03-06,2015-04-29,TBOND,143.38,159.88,2.5,9322.39,28.77,54,TRAILING STOP
2015-03-25,2015-04-30,NASDAQ,4876.52,4941.42,1.5,559.89,2.0,36,TRAILING STOP
2015-03-27,2015-04-30,RUSSELL2000,1240.41,1220.13,1.5,-727.28,-2.45,34,TRAILING STOP
2015-02-10,2015-05-01,TNOTE10,128.36,127.78,1.0,-131.6,-0.45,80,TRAILING STOP
2015-04-24,2015-05-06,DXY,96.92,94.13,1.0,-868.02,-2.88,12,TRAILING STOP
2015-04-29,2015-05-06,TBOND,159.88,154.31,1.0,-1069.25,-3.48,7,TRAILING STOP
2015-05-01,2015-06-03,TNOTE10,127.78,126.25,1.0,-364.29,-1.2,33,TRAILING STOP
2015-05-06,2015-06-03,TBOND,154.31,151.25,1.0,-631.64,-1.98,28,TRAILING STOP
2015-03-10,2015-06-05,SP500,2044.16,2092.83,1.5,994.96,3.57,87,TRAILING STOP
2015-03-11,2015-06-08,XLK,18.19,18.71,2.5,2014.03,7.2,89,TRAILING STOP
2015-05-06,2015-06-10,DXY,94.13,94.65,1.5,250.55,0.83,35,TRAILING STOP
2015-03-27,2015-06-22,USDJPY,119.18,122.75,2.0,1686.84,5.99,87,TRAILING STOP
2015-06-03,2015-06-26,TBOND,151.25,147.56,1.0,-774.93,-2.44,23,TRAILING STOP
2015-04-30,2015-06-29,RUSSELL2000,1220.13,1246.75,2.5,1749.32,5.45,60,TRAILING STOP
2015-04-30,2015-06-29,NASDAQ,4941.42,4958.47,1.5,157.7,0.52,60,TRAILING STOP
2015-06-08,2015-06-29,XLV,61.92,62.27,1.5,279.09,0.84,21,TRAILING STOP
2015-06-08,2015-06-29,XLK,18.71,18.3,1.0,-684.84,-2.18,21,TRAILING STOP
2015-06-30,2015-07-08,WHEAT,614.75,572.25,1.0,-1919.39,-6.91,8,STOP LOSS: -6.9%
2015-06-22,2015-07-09,USDJPY,122.75,120.86,1.0,-482.48,-1.54,17,TRAILING STOP
2015-07-08,2015-07-20,WHEAT,572.25,532.75,1.0,-1818.74,-6.9,12,STOP LOSS: -6.9%
2015-07-20,2015-07-21,WHEAT,532.75,524.75,1.0,-397.52,-1.5,1,TREND REVERSAL
2015-07-02,2015-07-22,CORN,419.75,402.75,1.0,-1068.21,-4.05,20,TRAILING STOP
2015-06-29,2015-07-24,XLV,62.27,62.88,1.5,550.24,1.46,25,TRAILING STOP
2015-06-29,2015-07-24,RUSSELL2000,1246.75,1225.99,1.5,-851.37,-2.5,25,TRAILING STOP
2015-06-29,2015-07-27,NASDAQ,4958.47,5039.78,2.5,1327.51,4.1,28,TRAILING STOP
2015-06-29,2015-07-27,SP500,2057.64,2067.64,1.5,224.26,0.73,28,TRAILING STOP
2015-06-29,2015-07-27,XLK,18.3,18.58,2.5,1095.2,3.75,28,TRAILING STOP
2015-07-22,2015-07-27,CORN,402.75,373.0,1.0,-2047.45,-7.39,5,STOP LOSS: -7.4%
2015-08-03,2015-08-04,TNOTE10,127.83,127.27,1.0,-116.27,-0.44,1,TREND REVERSAL
2015-07-31,2015-08-07,COTTON,64.01,62.77,1.0,-538.79,-1.94,7,TRAILING STOP
2015-08-10,2015-08-12,CORN,390.25,357.25,1.0,-2349.12,-8.46,2,STOP LOSS: -8.5%
2015-08-11,2015-08-13,TNOTE10,127.86,127.48,1.0,-77.4,-0.29,2,TREND REVERSAL
2015-08-17,2015-08-18,TNOTE10,127.77,127.45,1.0,-64.43,-0.24,1,TREND REVERSAL
2015-06-10,2015-08-20,DXY,94.65,95.75,1.5,547.93,1.74,71,TRAILING STOP
2015-07-27,2015-08-20,XLV,62.82,62.13,1.5,-591.22,-1.64,24,TRAILING STOP
2015-07-27,2015-08-20,RUSSELL2000,1214.61,1172.52,1.0,-1183.3,-3.47,24,TRAILING STOP
2015-07-27,2015-08-20,NASDAQ,5039.78,4877.49,1.0,-1044.61,-3.22,24,TRAILING STOP
2015-07-27,2015-08-20,SP500,2067.64,2035.73,1.0,-475.61,-1.54,24,TRAILING STOP
2015-07-27,2015-08-20,XLK,18.58,18.2,1.0,-592.8,-2.02,24,TRAILING STOP
2015-08-20,2015-08-21,XLF,16.35,15.76,1.0,-1063.33,-3.59,1,TRAILING STOP
2015-07-09,2015-08-24,USDJPY,120.86,121.73,1.5,286.94,1.08,46,TRAILING STOP
2015-08-12,2015-08-24,COTTON,65.71,64.64,1.5,-643.44,-2.44,12,TRAILING STOP
2015-08-20,2015-08-24,XLV,62.13,57.67,1.0,-2481.06,-7.18,4,STOP LOSS: -7.2%
2015-08-20,2015-08-24,NIKKEI,20033.52,18540.68,1.0,-2446.36,-7.45,4,STOP LOSS: -7.5%
2015-08-20,2015-08-24,DXY,95.75,93.31,1.0,-794.77,-2.55,4,TRAILING STOP
2015-08-19,2015-08-31,TNOTE10,128.09,127.64,1.0,-93.17,-0.35,12,TREND REVERSAL
2015-06-29,2015-09-02,TBOND,150.91,155.5,1.5,1638.35,4.57,65,TRAILING STOP
2015-08-28,2015-09-04,NIKKEI,19136.32,17792.16,1.0,-2335.78,-7.02,7,STOP LOSS: -7.0%
2015-09-01,2015-09-10,TNOTE10,127.88,127.73,1.0,-36.18,-0.11,9,TREND REVERSAL
2015-09-11,2015-09-15,TNOTE10,128.11,126.7,1.0,-380.53,-1.1,4,TREND REVERSAL
2015-09-02,2015-09-16,TBOND,155.5,151.81,1.0,-785.73,-2.37,14,TRAILING STOP
2015-08-26,2015-09-17,DXY,95.1,94.55,1.0,-202.44,-0.58,22,TRAILING STOP
2015-09-15,2015-09-18,CORN,390.5,377.25,1.0,-1175.62,-3.39,3,TREND REVERSAL
2015-09-18,2015-09-21,TNOTE10,127.97,127.38,1.0,-167.65,-0.46,3,TREND REVERSAL
2015-09-21,2015-10-13,DXY,95.89,94.76,1.0,-404.41,-1.18,22,TRAILING STOP
2015-08-24,2015-10-14,USDJPY,121.73,119.72,1.0,-609.0,-1.65,51,TRAILING STOP
2015-09-21,2015-10-14,CORN,384.5,379.0,1.0,-516.73,-1.43,23,TRAILING STOP
2015-09-22,2015-10-28,TNOTE10,128.11,128.2,1.0,23.86,0.07,36,TRAILING STOP
2015-10-23,2015-10-28,CORN,379.75,376.0,1.0,-323.15,-0.99,5,TREND REVERSAL
2015-09-17,2015-10-29,TBOND,153.12,155.84,1.5,966.04,2.66,42,TRAILING STOP
2015-10-29,2015-11-02,CORN,380.0,376.5,1.0,-264.88,-0.92,4,TREND REVERSAL
2015-10-28,2015-11-04,TNOTE10,128.2,126.92,1.0,-298.88,-1.0,7,TRAILING STOP
2015-10-29,2015-11-06,TBOND,155.84,152.31,1.0,-685.94,-2.27,8,TRAILING STOP
2015-11-05,2015-11-09,WHEAT,526.25,501.75,1.0,-1276.71,-4.66,4,TREND REVERSAL
2015-11-03,2015-11-10,CORN,380.5,359.0,1.0,-1543.04,-5.65,7,TRAILING STOP
2015-10-17,2015-11-11,BTC,270.64,311.08,1.5,8127.94,22.42,25,TRAILING STOP
2015-10-22,2015-11-12,XLK,18.95,19.21,1.5,702.84,2.04,21,TRAILING STOP
2015-10-23,2015-11-12,SP500,2075.15,2045.97,1.0,-437.15,-1.41,20,TRAILING STOP
2015-10-23,2015-11-12,DOW,17646.7,17448.07,1.0,-315.81,-1.13,20,TRAILING STOP
2015-11-02,2015-11-12,NASDAQ,5127.15,5005.08,1.0,-684.39,-2.38,10,TRAILING STOP
2015-10-23,2015-12-03,DXY,97.07,97.62,1.5,251.01,0.85,41,TRAILING STOP
2015-11-18,2015-12-03,SP500,2083.58,2049.62,1.0,-541.45,-1.63,15,TREND REVERSAL
2015-11-18,2015-12-03,DOW,17737.16,17477.67,1.0,-438.62,-1.46,15,TREND REVERSAL
2015-11-18,2015-12-03,XLF,16.48,16.18,1.0,-521.21,-1.83,15,TREND REVERSAL
2015-11-23,2015-12-03,TBOND,154.94,153.5,1.0,-251.04,-0.93,10,TRAILING STOP
2015-12-04,2015-12-07,CORN,376.25,368.5,1.0,-590.38,-2.06,3,TREND REVERSAL
2015-12-04,2015-12-08,SP500,2091.69,2063.59,1.0,-365.8,-1.34,4,TREND REVERSAL
2015-12-03,2015-12-09,NIKKEI,19939.9,19301.07,1.0,-1017.48,-3.2,6,TRAILING STOP
2015-11-12,2015-12-11,XLK,19.21,19.03,1.5,-536.57,-1.46,29,TRAILING STOP
2015-11-18,2015-12-11,NASDAQ,5075.2,4933.47,1.0,-976.54,-2.79,23,TRAILING STOP
2015-12-10,2015-12-11,DOW,17574.75,17265.21,1.0,-481.68,-1.76,1,TREND REVERSAL
2015-11-18,2015-12-14,USDJPY,123.44,120.89,1.0,-652.43,-2.07,26,TRAILING STOP
2015-12-09,2015-12-14,COTTON,64.81,63.38,1.0,-635.19,-2.21,5,TREND REVERSAL
2015-12-11,2015-12-14,TNOTE10,127.72,127.03,1.0,-166.0,-0.54,3,TREND REVERSAL
2015-12-16,2015-12-17,SP500,2073.07,2041.89,1.0,-461.77,-1.5,1,TREND REVERSAL
2015-12-18,2015-12-21,COTTON,63.69,63.32,1.0,-161.7,-0.58,3,TREND REVERSAL
2015-12-07,2015-12-23,TBOND,156.69,154.25,1.0,-424.24,-1.56,16,TRAILING STOP
2015-11-11,2015-12-26,BTC,311.08,417.27,2.5,27603.93,85.34,45,TRAILING STOP
2015-12-23,2015-12-28,XLV,61.28,61.05,1.0,-108.8,-0.37,5,TREND REVERSAL
2015-12-28,2015-12-31,COTTON,63.97,63.28,1.0,-330.34,-1.08,3,TREND REVERSAL
2015-12-16,2016-01-01,USDJPY,121.68,120.29,1.0,-332.48,-1.14,16,TRAILING STOP
2015-12-15,2016-01-04,NASDAQ,4995.36,4903.09,1.5,-895.41,-2.77,20,TRAILING STOP
2015-12-16,2016-01-04,DOW,17749.09,17148.94,1.0,-936.9,-3.38,19,TRAILING STOP
2015-12-02,2016-01-05,SUGAR,15.34,14.57,1.0,-1290.29,-5.02,34,TRAILING STOP
2015-12-11,2016-01-05,XLK,19.03,18.83,1.0,-293.11,-1.0,25,TRAILING STOP
2016-01-05,2016-01-07,XLK,18.83,18.05,1.0,-1562.04,-4.15,2,TRAILING STOP
2015-12-26,2016-01-13,BTC,417.27,432.37,1.0,1111.03,3.62,18,TRAILING STOP
2016-01-13,2016-01-15,BTC,432.37,364.33,1.0,-5584.73,-15.74,2,STOP LOSS: -15.7%
2016-01-05,2016-01-27,SUGAR,14.57,13.58,1.0,-2429.13,-6.79,22,STOP LOSS: -6.8%
2016-01-15,2016-01-30,BTC,364.33,378.26,1.5,2018.47,5.73,15,TRAILING STOP
2015-12-03,2016-02-03,DXY,97.62,97.29,1.5,-152.99,-0.51,62,TRAILING STOP
2016-02-22,2016-02-23,EURUSD,1.11,1.1,1.0,-270.83,-0.86,1,TREND REVERSAL
2016-02-04,2016-03-02,TNOTE10,130.27,129.75,1.0,-137.74,-0.4,27,TRAILING STOP
2016-01-30,2016-03-05,BTC,378.26,400.57,1.0,2181.43,5.9,35,TRAILING STOP
2016-01-13,2016-03-07,TBOND,158.53,163.66,2.5,3019.19,8.08,54,TRAILING STOP
2016-02-03,2016-03-10,DXY,97.29,96.07,1.0,-459.32,-1.25,36,TRAILING STOP
2016-03-10,2016-03-28,SILVER,15.55,15.19,1.0,-736.95,-2.26,18,TRAILING STOP
2016-02-25,2016-03-31,SUGAR,14.24,15.35,1.5,3670.38,11.69,35,TRAILING STOP
2016-02-11,2016-04-04,GOLD,1247.9,1218.0,1.0,-792.07,-2.4,53,TRAILING STOP
2016-04-06,2016-04-07,NASDAQ,4920.72,4848.37,1.0,-396.77,-1.47,1,TREND REVERSAL
2016-03-31,2016-04-11,SUGAR,15.35,14.15,1.0,-2442.92,-7.82,11,STOP LOSS: -7.8%
2016-03-02,2016-04-20,TNOTE10,129.75,129.75,1.0,0.0,0.0,49,TRAILING STOP
2016-03-07,2016-04-21,TBOND,163.66,162.69,1.5,-287.3,-0.89,45,TRAILING STOP
2016-04-15,2016-04-22,CORN,378.5,371.75,1.5,-685.77,-2.68,7,TRAILING STOP
2016-04-20,2016-04-22,WHEAT,504.25,467.0,1.0,-1653.22,-7.39,2,STOP LOSS: -7.4%
2016-03-15,2016-04-26,XLK,19.25,19.41,1.5,387.19,1.32,42,TRAILING STOP
2016-03-05,2016-04-27,BTC,400.57,444.69,2.5,8792.87,27.53,53,TRAILING STOP
2016-04-18,2016-04-28,NASDAQ,4960.02,4805.29,1.0,-759.74,-3.12,10,TRAILING STOP
2016-04-01,2016-05-04,SP500,2072.78,2051.12,1.0,-310.21,-1.04,33,TRAILING STOP
