date,ticker,old_lev,new_lev,reason
2015-11-09,DOW,1.0,1.0,DELEVERAGE: Mom decay 0.9% vs peak 6.8%
2015-11-09,USDJPY,1.5,1.5,LEVERAGE UP to 1.5x: 12m=4.3% | 1m=2.7%
2015-11-09,BTC,1.0,1.0,DELEVERAGE: Pullback 7.6%
2015-11-09,TBOND,1.0,1.0,DELEVERAGE: Short-term reversal -3.1%
2015-11-10,XLV,1.5,1.5,LEVERAGE UP to 1.5x: 12m=7.3% | 1m=4.5%
2015-11-10,XLK,1.0,1.0,DELEVERAGE: Mom decay 8.5% vs peak 14.9%
2015-11-10,XLF,1.5,1.5,LEVERAGE UP to 1.5x: 12m=3.0% | 1m=5.6%
2015-11-10,DOW,1.5,1.5,LEVERAGE UP to 1.5x: 12m=0.8% | 1m=3.7%
2015-11-10,USDJPY,1.0,1.0,DELEVERAGE: Mom decay 4.1% vs peak 10.2%
2015-11-10,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=19.6% | Strong12m | 3m=38.3% | 1m=25.0% | >5%>SMA200 | GoldenX
2015-11-11,XLK,1.5,1.5,LEVERAGE UP to 1.5x: 12m=8.4% | 1m=5.2%
2015-11-11,XLF,1.0,1.0,DELEVERAGE: Mom decay 3.0% vs peak 8.8%
2015-11-11,DOW,1.0,1.0,DELEVERAGE: Mom decay 0.5% vs peak 6.8%
2015-11-11,USDJPY,1.5,1.5,LEVERAGE UP to 1.5x: 12m=4.5% | 1m=2.6%
2015-11-11,TNOTE10,1.0,1.0,DELEVERAGE: Mom decay -0.0% vs peak 0.0%
2015-11-12,XLF,1.5,1.5,LEVERAGE UP to 1.5x: 12m=1.7% | 1m=5.4%
2015-11-12,USDJPY,1.0,1.0,DELEVERAGE: Mom decay 3.6% vs peak 10.2%
2015-11-13,USDJPY,1.5,1.5,LEVERAGE UP to 1.5x: 12m=4.0% | 1m=3.1%
2015-11-13,SP500,1.0,1.0,DELEVERAGE: Mom decay -0.8% vs peak 0.4%
2015-11-15,BTC,1.0,1.0,DELEVERAGE: Pullback 5.3%
2015-11-16,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 15.0% vs peak 30.3%
2015-11-16,DXY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=13.6% | 1m=5.2% | GoldenX
2015-11-16,USDJPY,1.0,1.0,DELEVERAGE: Mom decay 4.0% vs peak 10.2%
2015-11-16,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=14.2% | 3m=43.4% | 1m=15.9% | >5%>SMA200 | GoldenX
2015-11-17,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=15.9% | Strong12m | 1m=7.3%
2015-11-17,USDJPY,1.5,1.5,LEVERAGE UP to 1.5x: 12m=4.6% | 1m=3.4%
2015-11-17,DAX,3.0,3.0,LEVERAGE UP to 3.0x: 12m=17.9% | Strong12m | 3m=5.2% | 1m=7.9%
2015-11-18,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 17.0% vs peak 30.3%
2015-11-18,USDJPY,1.0,1.0,DELEVERAGE: Mom decay 3.9% vs peak 10.2%
2015-11-18,BTC,1.0,1.0,DELEVERAGE: Mom decay 12.9% vs peak 23.5%
2015-11-19,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=17.7% | Strong12m | 1m=9.1%
2015-11-19,USDJPY,1.5,1.5,LEVERAGE UP to 1.5x: 12m=4.4% | 1m=3.1%
2015-11-19,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=10.8% | 3m=41.9% | 1m=3.9% | >5%>SMA200 | GoldenX
2015-11-20,DXY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=13.7% | 3m=6.7% | 1m=3.4% | GoldenX
2015-11-20,USDJPY,1.0,1.0,DELEVERAGE: Mom decay 3.1% vs peak 10.2%
2015-11-20,BTC,1.0,1.0,DELEVERAGE: Pullback 4.8%
2015-11-20,SP500,1.5,1.5,LEVERAGE UP to 1.5x: 12m=1.8% | 3m=10.4%
2015-11-20,XLF,2.5,2.5,LEVERAGE UP to 2.5x: 12m=4.3% | 3m=9.5% | 1m=3.3%
2015-11-20,XLK,3.0,3.0,LEVERAGE UP to 3.0x: 12m=8.2% | 3m=16.8% | 1m=3.7% | >5%>SMA200 | GoldenX
2015-11-20,CORN,1.0,1.0,DELEVERAGE: Mom decay -2.7% vs peak 0.3%
2015-11-21,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=16.0% | Strong12m | 3m=41.2% | 1m=4.1% | >5%>SMA200 | GoldenX
2015-11-22,BTC,1.0,1.0,DELEVERAGE: Pullback 4.0%
2015-11-23,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=11.2% | 3m=42.3% | >5%>SMA200 | GoldenX
2015-11-23,DOW,1.0,1.0,DELEVERAGE: Mom decay -0.1% vs peak 0.6%
2015-11-24,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 16.4% vs peak 30.3%
2015-11-24,BTC,1.0,1.0,DELEVERAGE: Pullback 5.4%
2015-11-24,SP500,1.0,1.0,DELEVERAGE: Mom decay 1.0% vs peak 1.8%
2015-11-24,XLF,1.0,1.0,DELEVERAGE: Mom decay 2.4% vs peak 4.3%
2015-11-24,RUSSELL2000,1.0,1.0,DELEVERAGE: Mom decay 0.2% vs peak 0.7%
2015-11-25,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=15.4% | Strong12m | 1m=5.4%
2015-11-25,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=28.1% | Strong12m | 3m=42.5% | >5%>SMA200 | GoldenX
2015-11-25,SP500,1.5,1.5,LEVERAGE UP to 1.5x: 12m=1.1% | 3m=5.1%
2015-11-25,XLF,1.5,1.5,LEVERAGE UP to 1.5x: 12m=2.5% | 1m=2.6%
2015-11-26,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 14.7% vs peak 30.3%
2015-11-26,BTC,1.0,1.0,DELEVERAGE: Short-term reversal -8.7%
2015-11-27,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=13.7% | 3m=7.2% | 1m=5.9%
2015-11-27,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=36.8% | Strong12m | 3m=52.3% | >5%>SMA200 | GoldenX
2015-11-27,SP500,1.0,1.0,DELEVERAGE: Mom decay 0.8% vs peak 1.8%
2015-11-27,RUSSELL2000,1.5,1.5,LEVERAGE UP to 1.5x: 12m=1.0% | 1m=2.0%
2015-11-28,BTC,1.0,1.0,DELEVERAGE: Short-term reversal -7.5%
2015-11-29,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=38.6% | Strong12m | 3m=59.5% | >5%>SMA200 | GoldenX
2015-11-30,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 16.3% vs peak 30.3%
2015-11-30,TBOND,1.5,1.5,LEVERAGE UP to 1.5x: 12m=7.9% | GoldenX
2015-11-30,XLV,1.0,1.0,DELEVERAGE: Mom decay 3.5% vs peak 6.6%
2015-11-30,XLF,1.0,1.0,DELEVERAGE: Mom decay 2.5% vs peak 4.3%
2015-12-01,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=15.4% | Strong12m | 3m=8.9% | 1m=5.7%
2015-12-01,USDJPY,1.5,1.5,LEVERAGE UP to 1.5x: 12m=3.5% | 1m=2.3%
2015-12-01,BTC,1.0,1.0,DELEVERAGE: Pullback 3.9%
2015-12-01,SP500,1.5,1.5,LEVERAGE UP to 1.5x: 12m=2.4% | 3m=9.9%
2015-12-01,NASDAQ,2.5,2.5,LEVERAGE UP to 2.5x: 12m=9.1% | 3m=11.2% | 1m=2.0%
2015-12-01,XLF,2.5,2.5,LEVERAGE UP to 2.5x: 12m=4.3% | 3m=10.1% | 1m=3.1%
2015-12-01,RUSSELL2000,2.5,2.5,LEVERAGE UP to 2.5x: 12m=4.3% | 3m=6.7% | 1m=3.6%
2015-12-02,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 15.3% vs peak 30.3%
2015-12-02,USDJPY,1.0,1.0,DELEVERAGE: Mom decay 4.0% vs peak 10.2%
2015-12-02,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=45.9% | Strong12m | 3m=52.2% | 1m=15.5% | >5%>SMA200 | GoldenX
2015-12-02,SP500,1.0,1.0,DELEVERAGE: Mom decay 0.6% vs peak 2.4%
2015-12-02,XLF,1.0,1.0,DELEVERAGE: Mom decay 2.2% vs peak 4.3%
2015-12-02,RUSSELL2000,1.0,1.0,DELEVERAGE: Mom decay 2.0% vs peak 4.3%
2015-12-03,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=15.3% | Strong12m | 1m=6.7%
2015-12-03,BTC,1.0,1.0,DELEVERAGE: Pullback 4.3%
2015-12-04,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=47.0% | Strong12m | 3m=53.1% | 1m=7.8% | >5%>SMA200 | GoldenX
2015-12-04,SUGAR,1.0,1.0,DELEVERAGE: Mom decay 1.8% vs peak 3.2%
2015-12-04,CORN,1.0,1.0,DELEVERAGE: Mom decay 0.1% vs peak 0.4%
2015-12-04,XLK,3.0,3.0,LEVERAGE UP to 3.0x: 12m=7.6% | 3m=13.9% | >5%>SMA200 | GoldenX
2015-12-07,XLF,1.0,1.0,DELEVERAGE: Mom decay 0.7% vs peak 2.6%
2015-12-07,COTTON,1.0,1.0,DELEVERAGE: Mom decay 1.4% vs peak 3.6%
2015-12-07,SP500,1.0,1.0,DELEVERAGE: Mom decay 0.1% vs peak 1.0%
2015-12-08,TNOTE10,1.0,1.0,DELEVERAGE: Mom decay 0.1% vs peak 0.3%
2015-12-09,DAX,1.0,1.0,DELEVERAGE: Pullback 2.7%
2015-12-09,TBOND,2.5,2.5,LEVERAGE UP to 2.5x: 12m=8.5% | 1m=3.1% | GoldenX
2015-12-09,COTTON,1.5,1.5,LEVERAGE UP to 1.5x: 12m=7.6% | 1m=4.7%
2015-12-10,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -3.2%
2015-12-11,DOW,1.0,1.0,DELEVERAGE: Mom decay -1.9% vs peak 0.2%
2015-12-12,BTC,1.0,1.0,DELEVERAGE: Pullback 3.7%
2015-12-13,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=66.4% | Strong12m | 3m=75.6% | 1m=33.7% | >5%>SMA200 | GoldenX
2015-12-14,COTTON,1.0,1.0,DELEVERAGE: Pullback 2.2%
2015-12-16,BTC,1.0,1.0,DELEVERAGE: Pullback 2.2%
2015-12-16,XLK,3.0,3.0,LEVERAGE UP to 3.0x: 12m=12.3% | 3m=8.2% | 1m=2.1% | GoldenX
2015-12-17,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=87.2% | Strong12m | 3m=79.3% | 1m=29.3% | >5%>SMA200 | GoldenX
2015-12-17,DAX,1.0,1.0,DELEVERAGE: Short-term reversal -2.0%
2015-12-17,XLF,1.0,1.0,DELEVERAGE: Mom decay 1.2% vs peak 5.0%
2015-12-18,XLV,1.0,1.0,DELEVERAGE: Pullback 2.5%
2015-12-18,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -3.4%
2015-12-20,BTC,1.0,1.0,DELEVERAGE: Pullback 4.9%
2015-12-21,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=95.3% | Strong12m | 3m=66.5% | 1m=16.3% | >5%>SMA200 | GoldenX
2015-12-21,USDJPY,1.0,1.0,DELEVERAGE: Mom decay 1.4% vs peak 2.5%
2015-12-21,SUGAR,1.0,1.0,DELEVERAGE: Mom decay -0.1% vs peak 0.7%
2015-12-21,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -2.1%
2015-12-21,XLK,1.0,1.0,DELEVERAGE: Short-term reversal -2.4%
2015-12-22,BTC,1.0,1.0,DELEVERAGE: Pullback 6.2%
2015-12-23,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=97.6% | Strong12m | 3m=66.1% | 1m=23.2% | >5%>SMA200 | GoldenX
2015-12-23,DAX,1.5,1.5,LEVERAGE UP to 1.5x: 12m=8.1% | 3m=10.7%
2015-12-23,NASDAQ,2.5,2.5,LEVERAGE UP to 2.5x: 12m=5.9% | 3m=6.6% | GoldenX
2015-12-23,XLK,2.5,2.5,LEVERAGE UP to 2.5x: 12m=4.5% | 3m=9.0% | GoldenX
2015-12-24,BTC,1.0,1.0,DELEVERAGE: Pullback 2.2%
2015-12-25,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=104.4% | Strong12m | 3m=64.8% | 1m=25.5% | >5%>SMA200 | GoldenX
2015-12-28,DAX,1.0,1.0,DELEVERAGE: Mom decay 7.3% vs peak 12.5%
2015-12-29,XLV,1.5,1.5,LEVERAGE UP to 1.5x: 12m=6.7% | 3m=13.0%
2015-12-29,DAX,1.5,1.5,LEVERAGE UP to 1.5x: 12m=10.8% | 3m=14.9%
2015-12-29,USDJPY,1.0,1.0,DELEVERAGE: Mom decay 0.5% vs peak 1.3%
2015-12-30,DAX,1.0,1.0,DELEVERAGE: Short-term reversal -4.9%
2015-12-31,COTTON,1.0,1.0,DELEVERAGE: Mom decay 2.1% vs peak 3.6%
2016-01-01,BTC,1.0,1.0,DELEVERAGE: Short-term reversal -3.9%
2016-01-02,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=91.5% | Strong12m | 3m=38.0% | >5%>SMA200 | GoldenX
2016-01-04,BTC,1.0,1.0,DELEVERAGE: Short-term reversal -2.5%
2016-01-04,XLK,1.0,1.0,DELEVERAGE: Short-term reversal -3.6%
2016-01-05,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=91.3% | Strong12m | 3m=7.1% | >5%>SMA200 | GoldenX
2016-01-05,DAX,1.0,1.0,DELEVERAGE: Short-term reversal -8.4%
2016-01-05,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 4.3% vs peak 7.2%
2016-01-05,NASDAQ,1.0,1.0,DELEVERAGE: Short-term reversal -2.9%
2016-01-06,BTC,1.0,1.0,DELEVERAGE: Short-term reversal -5.7%
2016-01-07,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=94.0% | Strong12m | 3m=18.6% | >5%>SMA200 | GoldenX
2016-01-08,BTC,1.0,1.0,DELEVERAGE: Short-term reversal -2.2%
2016-01-08,USDJPY,1.0,1.0,DELEVERAGE: Mom decay -0.9% vs peak 0.8%
2016-01-08,NASDAQ,1.0,1.0,DELEVERAGE: Mom decay -2.0% vs peak 0.8%
2016-01-08,XLK,1.0,1.0,DELEVERAGE: Mom decay -1.3% vs peak 1.6%
2016-01-09,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=90.5% | Strong12m | 3m=15.8% | >5%>SMA200 | GoldenX
2016-01-10,BTC,1.0,1.0,DELEVERAGE: Pullback 2.2%
2016-01-11,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=87.6% | Strong12m | 3m=17.9% | 1m=2.2% | >5%>SMA200 | GoldenX
2016-01-13,BTC,1.0,1.0,DELEVERAGE: Short-term reversal -2.3%
2016-01-16,BTC,1.0,1.0,DELEVERAGE: Short-term reversal -7.1%
2016-01-17,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=59.1% | Strong12m | 3m=19.4% | >5%>SMA200 | GoldenX
2016-01-18,BTC,1.0,1.0,DELEVERAGE: Short-term reversal -8.3%
2016-01-19,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=57.7% | Strong12m | 3m=13.4% | >5%>SMA200 | GoldenX
2016-01-20,BTC,1.0,1.0,DELEVERAGE: Vol spike ATR 19.86 vs entry 13.67
2016-01-21,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=73.2% | Strong12m | 3m=25.8% | >5%>SMA200 | GoldenX
2016-01-23,BTC,1.0,1.0,DELEVERAGE: Short-term reversal -10.6%
2016-01-24,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=70.2% | Strong12m | 3m=24.2% | >5%>SMA200 | GoldenX
2016-01-25,BTC,1.0,1.0,DELEVERAGE: Pullback 2.8%
2016-01-26,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=69.1% | Strong12m | 3m=22.5% | >5%>SMA200 | GoldenX
2016-01-27,BTC,1.0,1.0,DELEVERAGE: Short-term reversal -8.0%
2016-01-29,XLK,1.5,1.5,LEVERAGE UP to 1.5x: 12m=3.9% | GoldenX
2016-02-01,XLK,1.0,1.0,DELEVERAGE: Vol spike ATR 0.45 vs entry 0.29
2016-02-01,BTC,1.0,1.0,DELEVERAGE: Short-term reversal -16.8%
2016-02-02,TBOND,2.5,2.5,LEVERAGE UP to 2.5x: 12m=8.1% | 1m=6.0% | GoldenX
2016-02-03,CORN,1.0,1.0,DELEVERAGE: Mom decay -3.8% vs peak 0.7%
2016-02-04,TBOND,3.0,3.0,LEVERAGE UP to 3.0x: 12m=8.9% | 3m=5.3% | 1m=5.9% | GoldenX
2016-02-04,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=64.1% | Strong12m | 3m=7.9% | >5%>SMA200 | GoldenX
2016-02-04,DXY,1.0,1.0,DELEVERAGE: Mom decay 1.9% vs peak 3.5%
2016-02-06,BTC,1.0,1.0,DELEVERAGE: Pullback 3.4%
2016-02-07,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=63.6% | Strong12m | >5%>SMA200 | GoldenX
2016-02-10,BTC,1.0,1.0,DELEVERAGE: Short-term reversal -9.2%
2016-02-12,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=70.8% | Strong12m | >5%>SMA200 | GoldenX
2016-02-22,GOLD,1.0,1.0,DELEVERAGE: Mom decay 0.4% vs peak 2.2%
2016-02-23,EURUSD,1.0,1.0,DELEVERAGE: Mom decay -0.0% vs peak 0.4%
2016-02-24,GOLD,3.0,3.0,LEVERAGE UP to 3.0x: 12m=3.5% | 3m=15.1% | 1m=12.0% | >5%>SMA200
2016-02-26,GOLD,1.0,1.0,DELEVERAGE: Mom decay 0.8% vs peak 3.5%
2016-02-26,SUGAR,1.0,1.0,DELEVERAGE: Pullback 2.3%
2016-02-29,SUGAR,3.0,3.0,LEVERAGE UP to 3.0x: 12m=4.5% | 1m=9.9% | >5%>SMA200 | GoldenX
2016-03-02,GOLD,3.0,3.0,LEVERAGE UP to 3.0x: 12m=3.1% | 3m=16.4% | 1m=10.0% | >5%>SMA200 | GoldenX
2016-03-02,BTC,1.0,1.0,DELEVERAGE: Pullback 3.1%
2016-03-05,BTC,1.0,1.0,DELEVERAGE: Pullback 2.5%
2016-03-08,XLK,1.0,1.0,DELEVERAGE: Mom decay 0.2% vs peak 1.3%
2016-03-10,TNOTE10,1.0,1.0,DELEVERAGE: Mom decay 1.1% vs peak 2.2%
2016-03-11,TBOND,1.0,1.0,DELEVERAGE: Short-term reversal -2.7%
2016-03-11,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=64.5% | Strong12m | >5%>SMA200 | GoldenX
2016-03-11,SILVER,1.0,1.0,DELEVERAGE: Mom decay 0.7% vs peak 1.3%
2016-03-12,BTC,1.0,1.0,DELEVERAGE: Pullback 2.4%
2016-03-14,GOLD,1.0,1.0,DELEVERAGE: Pullback 2.2%
2016-03-16,XLK,1.5,1.5,LEVERAGE UP to 1.5x: 12m=5.7% | 1m=9.0%
2016-03-17,GOLD,3.0,3.0,LEVERAGE UP to 3.0x: 12m=9.8% | 3m=19.0% | 1m=4.4% | >5%>SMA200 | GoldenX
2016-03-17,XLK,2.5,2.5,LEVERAGE UP to 2.5x: 12m=4.6% | 1m=7.2% | >5%>SMA200
2016-03-17,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=56.2% | Strong12m | >5%>SMA200 | GoldenX
2016-03-17,SILVER,3.0,3.0,LEVERAGE UP to 3.0x: 12m=3.2% | 3m=16.6% | 1m=4.2% | >5%>SMA200
2016-03-18,SILVER,1.0,1.0,DELEVERAGE: Mom decay -1.8% vs peak 3.2%
2016-03-19,BTC,1.0,1.0,DELEVERAGE: Short-term reversal -5.1%
2016-03-21,GOLD,1.0,1.0,DELEVERAGE: Pullback 2.2%
2016-03-22,GOLD,3.0,3.0,LEVERAGE UP to 3.0x: 12m=5.1% | 3m=17.1% | 1m=3.2% | >5%>SMA200 | GoldenX
2016-03-22,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=45.4% | Strong12m | 3m=10.0% | >5%>SMA200 | GoldenX
2016-03-28,GOLD,1.0,1.0,DELEVERAGE: Mom decay 1.2% vs peak 2.7%
2016-03-29,TBOND,1.0,1.0,DELEVERAGE: Mom decay 0.1% vs peak 0.7%
2016-04-04,XLK,3.0,3.0,LEVERAGE UP to 3.0x: 12m=9.7% | 1m=5.8% | >5%>SMA200 | GoldenX
2016-04-04,DOW,1.0,1.0,DELEVERAGE: Mom decay -0.1% vs peak 0.5%
2016-04-04,SP500,1.0,1.0,DELEVERAGE: Mom decay -0.0% vs peak 0.6%
2016-04-04,NASDAQ,1.0,1.0,DELEVERAGE: Mom decay 0.1% vs peak 0.7%
2016-04-07,TBOND,3.0,3.0,LEVERAGE UP to 3.0x: 12m=1.3% | 3m=7.3% | >5%>SMA200 | GoldenX
2016-04-07,SUGAR,1.0,1.0,DELEVERAGE: Short-term reversal -2.9%
2016-04-11,GOLD,3.0,3.0,LEVERAGE UP to 3.0x: 12m=4.3% | 3m=14.5% | >5%>SMA200 | GoldenX
2016-04-12,TBOND,1.0,1.0,DELEVERAGE: Mom decay 1.0% vs peak 1.8%
2016-04-13,TNOTE10,1.0,1.0,DELEVERAGE: Mom decay 1.0% vs peak 1.7%
2016-04-14,EURUSD,1.0,1.0,DELEVERAGE: Mom decay 3.7% vs peak 7.2%
2016-04-14,SILVER,1.0,1.0,DELEVERAGE: Mom decay -0.6% vs peak 1.1%
2016-04-14,SUGAR,1.0,1.0,DELEVERAGE: Short-term reversal -7.8%
2016-04-15,SUGAR,2.5,2.5,LEVERAGE UP to 2.5x: 12m=12.0% | >5%>SMA200 | GoldenX
2016-04-18,SUGAR,1.0,1.0,DELEVERAGE: Short-term reversal -4.0%
2016-04-18,GOLD,1.0,1.0,DELEVERAGE: Short-term reversal -2.4%
2016-04-18,CORN,1.0,1.0,DELEVERAGE: Mom decay 0.3% vs peak 0.6%
2016-04-19,SILVER,3.0,3.0,LEVERAGE UP to 3.0x: 12m=6.8% | 3m=20.3% | 1m=7.4% | >5%>SMA200 | GoldenX
2016-04-19,SUGAR,3.0,3.0,LEVERAGE UP to 3.0x: 12m=19.5% | Strong12m | >5%>SMA200 | GoldenX
2016-04-19,GOLD,3.0,3.0,LEVERAGE UP to 3.0x: 12m=5.0% | 3m=15.0% | >5%>SMA200 | GoldenX
2016-04-20,SUGAR,1.0,1.0,DELEVERAGE: Short-term reversal -4.4%
2016-04-20,CORN,3.0,3.0,LEVERAGE UP to 3.0x: 12m=5.8% | 3m=7.1% | 1m=6.8% | >5%>SMA200
2016-04-21,SUGAR,3.0,3.0,LEVERAGE UP to 3.0x: 12m=23.1% | Strong12m | 3m=7.8% | >5%>SMA200 | GoldenX
2016-04-21,CORN,1.0,1.0,DELEVERAGE: Pullback 2.6%
2016-04-21,WHEAT,1.0,1.0,DELEVERAGE: Mom decay -0.6% vs peak 0.7%
2016-04-22,SUGAR,1.0,1.0,DELEVERAGE: Pullback 2.1%
2016-04-22,GOLD,1.0,1.0,DELEVERAGE: Mom decay 2.9% vs peak 5.2%
2016-04-22,TBOND,1.0,1.0,DELEVERAGE: Mom decay 0.3% vs peak 0.8%
2016-04-22,TNOTE10,1.0,1.0,DELEVERAGE: Mom decay 0.3% vs peak 0.6%
2016-04-25,SUGAR,3.0,3.0,LEVERAGE UP to 3.0x: 12m=18.1% | Strong12m | 3m=10.9% | >5%>SMA200 | GoldenX
2016-04-25,COTTON,1.0,1.0,DELEVERAGE: Mom decay 0.3% vs peak 1.4%
2016-04-26,SILVER,1.0,1.0,DELEVERAGE: Mom decay 4.4% vs peak 8.8%
2016-04-26,XLK,1.0,1.0,DELEVERAGE: Mom decay 1.9% vs peak 3.5%
2016-04-27,SILVER,3.0,3.0,LEVERAGE UP to 3.0x: 12m=4.2% | 3m=19.7% | 1m=13.4% | >5%>SMA200 | GoldenX
2016-04-28,SUGAR,1.0,1.0,DELEVERAGE: Pullback 2.9%
2016-04-28,GOLD,3.0,3.0,LEVERAGE UP to 3.0x: 12m=4.6% | 3m=13.4% | 1m=3.1% | >5%>SMA200 | GoldenX
2016-04-29,SUGAR,3.0,3.0,LEVERAGE UP to 3.0x: 12m=24.5% | Strong12m | 3m=23.0% | 1m=5.3% | >5%>SMA200 | GoldenX
2016-04-29,CORN,2.5,2.5,LEVERAGE UP to 2.5x: 12m=7.7% | 1m=11.0% | >5%>SMA200
2016-05-02,EURUSD,1.5,1.5,LEVERAGE UP to 1.5x: 12m=1.0% | GoldenX
2016-05-02,CORN,3.0,3.0,LEVERAGE UP to 3.0x: 12m=8.5% | 3m=5.1% | 1m=10.2% | >5%>SMA200
2016-05-02,BTC,1.0,1.0,DELEVERAGE: Pullback 2.3%
2016-05-02,XLK,1.0,1.0,DELEVERAGE: Mom decay 0.4% vs peak 0.8%
2016-05-03,EURUSD,1.0,1.0,DELEVERAGE: Mom decay 1.1% vs peak 7.2%
2016-05-03,SOYBEANS,1.0,1.0,DELEVERAGE: Mom decay 3.9% vs peak 6.9%
2016-05-03,CORN,1.0,1.0,DELEVERAGE: Pullback 3.1%
2016-05-04,EURUSD,1.5,1.5,LEVERAGE UP to 1.5x: 12m=0.5% | GoldenX
2016-05-04,SOYBEANS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=3.1% | 3m=16.9% | 1m=13.2% | >5%>SMA200 | GoldenX
2016-05-05,EURUSD,1.0,1.0,DELEVERAGE: Mom decay 1.5% vs peak 7.2%
2016-05-05,SUGAR,1.0,1.0,DELEVERAGE: Pullback 4.9%
2016-05-05,SOYBEANS,1.0,1.0,DELEVERAGE: Pullback 3.1%
2016-05-06,SUGAR,3.0,3.0,LEVERAGE UP to 3.0x: 12m=21.5% | Strong12m | 3m=18.6% | 1m=9.1% | >5%>SMA200 | GoldenX
2016-05-06,SOYBEANS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=4.6% | 3m=18.3% | 1m=13.5% | >5%>SMA200 | GoldenX
2016-05-06,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=98.6% | Strong12m | 3m=11.8% | 1m=7.0% | >5%>SMA200 | GoldenX
2016-05-09,SUGAR,1.0,1.0,DELEVERAGE: Pullback 4.6%
2016-05-09,SOYBEANS,1.0,1.0,DELEVERAGE: Mom decay 3.5% vs peak 6.9%
2016-05-09,SILVER,1.0,1.0,DELEVERAGE: Pullback 2.5%
2016-05-10,SUGAR,3.0,3.0,LEVERAGE UP to 3.0x: 12m=18.8% | Strong12m | 3m=19.6% | 1m=13.2% | >5%>SMA200 | GoldenX
2016-05-10,SOYBEANS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=9.5% | 3m=24.6% | 1m=15.9% | >5%>SMA200 | GoldenX
2016-05-10,BTC,1.0,1.0,DELEVERAGE: Pullback 2.1%
2016-05-11,SOYBEANS,1.0,1.0,DELEVERAGE: Vol spike ATR 29.84 vs entry 19.55
2016-05-12,SOYBEANS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=9.2% | 3m=21.9% | 1m=11.4% | >5%>SMA200 | GoldenX
2016-05-12,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=100.2% | Strong12m | 3m=9.0% | >5%>SMA200 | GoldenX
2016-05-13,TBOND,1.5,1.5,LEVERAGE UP to 1.5x: 12m=9.0% | GoldenX
