Entry,Exit,Ticker,MaxLev,PnL%,Reason
2003-03-25,2003-04-03,NATGAS,1.0,-3.11,STOP:-3.1%
2003-03-26,2003-04-08,SUGAR,1.0,-2.9,STOP:-2.9%
2003-03-27,2003-04-09,COTTON,3.0,3.11,TRAIL
2003-03-31,2003-04-10,COFFEE,1.0,3.07,PULL:2.9%
2003-04-01,2003-04-10,CORN,1.0,-0.31,TRAIL
2003-04-02,2003-04-10,SOYBEANS,2.0,4.86,TRAIL
2003-04-08,2003-04-14,SUGAR,1.0,-2.71,STOP:-2.7%
2003-04-10,2003-04-14,COFFEE,1.0,-4.22,STOP:-4.2%
2003-04-15,2003-04-16,CORN,1.0,-1.03,TRAIL
2003-04-10,2003-04-21,SOYBEANS,3.0,7.74,TRAIL
2003-04-17,2003-04-22,CRUDE,1.0,-2.09,PULL:3.1%
2003-04-17,2003-04-22,CORN,1.0,-0.83,TRAIL
2003-04-21,2003-04-22,SOYBEANS,3.0,-3.16,TRAIL
2003-04-03,2003-04-23,NATGAS,3.0,13.21,PULL:2.5%
2003-04-22,2003-04-23,SOYBEANS,2.0,-2.3,TRAIL
2003-04-22,2003-04-23,CRUDE,1.0,-10.9,STOP:-10.9%
2003-04-09,2003-04-24,COTTON,3.0,-2.48,TRAIL
2003-04-15,2003-04-28,COFFEE,1.0,6.5,PULL:2.7%
2003-04-21,2003-04-28,PLATINUM,1.0,-6.64,STOP:-6.6%
2003-04-21,2003-04-28,SILVER,1.0,1.04,TRAIL
2003-04-23,2003-04-28,NATGAS,2.0,-8.01,STOP:-8.0%
2003-04-23,2003-04-28,WHEAT,1.0,-3.06,STOP:-3.1%
2003-04-24,2003-04-28,COTTON,3.0,-3.46,TRAIL
2003-04-14,2003-04-29,SUGAR,2.0,3.07,TRAIL
2003-04-28,2003-04-29,COTTON,2.0,-5.2,STOP:-2.6%
2003-04-23,2003-05-05,SOYBEANS,3.0,10.32,TRAIL
2003-04-29,2003-05-05,COTTON,1.0,-3.78,STOP:-3.8%
2003-04-28,2003-05-06,NATGAS,2.0,17.37,PULL:2.6%
2003-05-05,2003-05-06,COTTON,1.0,-3.92,STOP:-3.9%
2003-05-06,2003-05-07,SUGAR,1.0,-3.52,STOP:-3.5%
2003-05-05,2003-05-08,SOYBEANS,3.0,-1.2,TRAIL
2003-05-07,2003-05-13,SUGAR,1.0,-0.58,PULL:3.3%
2003-04-28,2003-05-14,COFFEE,2.0,3.17,TRAIL
2003-05-06,2003-05-15,NATGAS,3.0,30.33,PULL:2.9%
2003-05-08,2003-05-16,SOYBEANS,3.0,10.02,TRAIL
2003-05-09,2003-05-19,WHEAT,1.0,3.63,TRAIL
2003-05-14,2003-05-19,CORN,1.0,-2.28,TRAIL
2003-05-16,2003-05-19,SOYBEANS,2.0,-1.56,TRAIL
2003-05-01,2003-05-21,SILVER,1.0,-0.92,TRAIL
2003-05-13,2003-05-21,SUGAR,1.0,4.11,PULL:2.6%
2003-04-22,2003-05-22,GOLD,2.0,20.16,TRAIL
2003-05-15,2003-05-22,NATGAS,2.0,-1.57,PULL:2.6%
2003-05-19,2003-05-22,SOYBEANS,2.0,-3.22,TRAIL
2003-05-06,2003-05-23,COTTON,1.0,5.96,PULL:2.8%
2003-05-19,2003-05-27,COFFEE,2.0,-8.31,STOP:-4.2%
2003-05-22,2003-05-27,NATGAS,2.0,-4.64,PULL:3.7%
2003-05-20,2003-05-28,CRUDE,1.0,-2.39,PULL:2.6%
2003-05-22,2003-05-28,SOYBEANS,2.0,-1.2,TRAIL
2003-05-22,2003-05-28,GOLD,2.0,-1.58,TRAIL
2003-05-23,2003-05-28,SUGAR,1.0,-5.04,STOP:-5.0%
2003-05-07,2003-05-29,PLATINUM,3.0,1.13,TRAIL
2003-05-23,2003-05-29,COTTON,1.0,-3.78,STOP:-3.8%
2003-05-28,2003-05-30,GOLD,2.0,-0.38,TRAIL
2003-05-28,2003-06-02,SOYBEANS,1.0,-1.69,TRAIL
2003-05-29,2003-06-03,COTTON,1.0,-4.98,STOP:-5.0%
2003-05-07,2003-06-09,COPPER,1.0,5.13,TRAIL
2003-05-27,2003-06-09,NATGAS,2.0,14.22,PULL:3.5%
2003-06-03,2003-06-09,NASDAQ,2.0,0.03,PULL:2.6%
2003-06-04,2003-06-09,SOYBEANS,1.0,1.67,TRAIL
2003-06-04,2003-06-09,XLF,2.0,-3.09,TRAIL
2003-05-30,2003-06-10,GOLD,1.0,-3.37,STOP:-3.4%
2003-05-30,2003-06-12,CRUDE,2.0,13.19,PULL:2.6%
2003-06-09,2003-06-12,SOYBEANS,1.0,-0.16,TRAIL
2003-06-09,2003-06-12,NATGAS,2.0,-10.83,STOP:-10.8%
2003-06-11,2003-06-13,XLE,2.0,-2.54,STOP:-2.5%
2003-06-12,2003-06-13,SOYBEANS,1.0,-1.6,TRAIL
2003-06-12,2003-06-13,WHEAT,1.0,-5.71,STOP:-5.7%
2003-04-16,2003-06-18,TNOTE10,1.0,4.09,TRAIL
2003-04-22,2003-06-18,TBOND,1.0,7.75,TRAIL
2003-06-13,2003-06-18,CRUDE,1.0,-0.95,PULL:2.6%
2003-06-06,2003-06-19,XLV,2.0,6.03,TRAIL
2003-06-10,2003-06-19,XLF,3.0,-0.04,TRAIL
2003-06-16,2003-06-19,SP500,2.0,-3.17,TRAIL
2003-06-03,2003-06-23,COTTON,2.0,12.48,PULL:3.4%
2003-06-09,2003-06-23,NASDAQ,3.0,0.85,TRAIL
2003-06-10,2003-06-23,XLK,1.0,-0.12,PULL:2.8%
2003-06-18,2003-06-23,COPPER,1.0,-1.35,TRAIL
2003-06-20,2003-06-23,CRUDE,1.0,-5.35,STOP:-5.4%
2003-06-12,2003-06-24,NATGAS,2.0,2.38,PULL:4.1%
2003-06-19,2003-06-24,GOLD,1.0,-4.15,STOP:-4.2%
2003-05-29,2003-06-26,PLATINUM,1.0,4.18,PULL:2.8%
2003-06-16,2003-06-26,SOYBEANS,2.0,3.56,TRAIL
2003-06-20,2003-06-26,TBOND,1.0,-1.24,TRAIL
2003-06-24,2003-06-26,NATGAS,1.0,-7.13,STOP:-7.1%
2003-06-19,2003-06-30,XLV,1.0,-2.18,PULL:2.9%
2003-06-26,2003-06-30,SOYBEANS,1.0,-1.11,TRAIL
2003-06-26,2003-07-02,NATGAS,1.0,-1.74,PULL:3.9%
2003-06-30,2003-07-07,SOYBEANS,1.0,-0.12,TRAIL
2003-06-23,2003-07-10,XLK,3.0,10.31,TRAIL
2003-06-26,2003-07-10,SP500,2.0,0.58,TRAIL
2003-07-01,2003-07-10,RUSSELL2000,3.0,13.26,TRAIL
2003-07-02,2003-07-10,NATGAS,1.0,1.13,PULL:4.7%
2003-07-02,2003-07-10,COFFEE,2.0,-2.44,PULL:2.6%
2003-07-10,2003-07-14,NATGAS,1.0,-2.97,STOP:-3.0%
2003-06-23,2003-07-16,COTTON,3.0,8.28,PULL:2.7%
2003-06-27,2003-07-16,PLATINUM,3.0,6.91,TRAIL
2003-07-14,2003-07-16,NATGAS,1.0,-3.29,STOP:-3.3%
2003-06-20,2003-07-17,XLF,2.0,1.2,PULL:2.7%
2003-06-23,2003-07-17,NASDAQ,3.0,16.25,TRAIL
2003-07-09,2003-07-17,COPPER,2.0,0.26,TRAIL
2003-07-10,2003-07-17,RUSSELL2000,3.0,-1.94,TRAIL
2003-07-10,2003-07-17,XLK,1.0,-1.41,PULL:3.4%
2003-07-14,2003-07-17,FTSE,1.0,-1.72,TREND_REV
2003-06-30,2003-07-21,XLV,1.0,-1.26,TRAIL
2003-07-17,2003-07-21,COFFEE,1.0,-5.06,STOP:-5.1%
2003-07-16,2003-07-22,NATGAS,1.0,-1.34,PULL:4.7%
2003-07-16,2003-07-22,COTTON,2.0,-2.23,PULL:2.8%
2003-07-22,2003-07-24,NATGAS,1.0,-2.81,STOP:-2.8%
2003-07-16,2003-07-25,PLATINUM,3.0,3.7,TRAIL
2003-07-22,2003-07-29,GOLD,2.0,6.33,TRAIL
2003-07-21,2003-07-30,WHEAT,1.0,1.42,TRAIL
2003-07-29,2003-07-30,PLATINUM,3.0,-5.59,TRAIL
2003-07-17,2003-08-01,RUSSELL2000,2.0,3.54,TRAIL
2003-07-17,2003-08-01,XLF,3.0,-0.91,TRAIL
2003-07-24,2003-08-04,COPPER,2.0,4.43,TRAIL
2003-07-02,2003-08-05,DOW,2.0,-1.17,TRAIL
2003-07-10,2003-08-05,SP500,1.0,-2.35,TRAIL
2003-07-17,2003-08-05,NASDAQ,3.0,-1.44,TRAIL
2003-07-17,2003-08-05,XLK,3.0,-1.66,PULL:3.1%
2003-07-21,2003-08-05,XLV,1.0,-3.21,STOP:-3.2%
2003-08-01,2003-08-05,RUSSELL2000,2.0,-4.54,TRAIL
2003-07-30,2003-08-06,HANGSENG,1.0,-1.32,TRAIL
2003-07-17,2003-08-07,SUGAR,1.0,1.34,TRAIL
2003-08-04,2003-08-07,DAX,2.0,-2.16,PULL:3.1%
2003-08-06,2003-08-11,COTTON,1.0,-2.61,STOP:-2.6%
2003-08-05,2003-08-12,COPPER,1.0,-2.36,TRAIL
2003-08-05,2003-08-12,SILVER,1.0,-1.58,TRAIL
2003-08-05,2003-08-13,CRUDE,2.0,-4.47,STOP:-4.5%
2003-08-05,2003-08-14,NATGAS,1.0,4.58,PULL:6.2%
2003-08-05,2003-08-19,WHEAT,3.0,16.73,TRAIL
2003-08-05,2003-08-22,RUSSELL2000,3.0,18.4,TRAIL
2003-07-25,2003-08-26,FTSE,1.0,1.12,TRAIL
2003-08-19,2003-08-26,COPPER,1.0,-0.94,TRAIL
2003-08-26,2003-08-27,NATGAS,1.0,-3.14,STOP:-3.1%
2003-08-27,2003-08-29,NATGAS,1.0,-3.05,STOP:-3.1%
2003-08-14,2003-09-02,CRUDE,1.0,-5.4,STOP:-5.4%
2003-08-22,2003-09-02,SOYBEANS,1.0,-1.11,PULL:2.6%
2003-09-02,2003-09-09,DAX,3.0,2.29,TRAIL
2003-07-30,2003-09-10,PLATINUM,3.0,4.09,TRAIL
2003-08-01,2003-09-10,XLF,2.0,1.35,TRAIL
2003-08-11,2003-09-10,HANGSENG,3.0,7.1,TRAIL
2003-08-12,2003-09-10,SP500,2.0,2.08,TRAIL
2003-08-26,2003-09-10,RUSSELL2000,3.0,9.4,TRAIL
2003-08-29,2003-09-10,COPPER,1.0,0.06,TRAIL
2003-08-07,2003-09-11,XLE,1.0,2.86,TRAIL
2003-08-13,2003-09-11,NIKKEI,3.0,24.41,TRAIL
2003-08-12,2003-09-12,GOLD,2.0,9.65,TRAIL
2003-09-10,2003-09-12,SILVER,3.0,-2.74,TRAIL
2003-09-10,2003-09-19,HANGSENG,3.0,4.39,TRAIL
2003-08-07,2003-09-22,DOW,3.0,8.96,TRAIL
2003-09-02,2003-09-22,FTSE,2.0,0.57,TRAIL
2003-09-09,2003-09-22,DAX,2.0,-3.84,STOP:-3.8%
2003-09-10,2003-09-22,RUSSELL2000,3.0,7.11,TRAIL
2003-09-10,2003-09-22,XLF,3.0,8.15,TRAIL
2003-09-10,2003-09-22,XLV,1.0,-0.96,TRAIL
2003-09-11,2003-09-22,NIKKEI,3.0,-0.68,TRAIL
2003-09-22,2003-09-24,DAX,1.0,-4.31,STOP:-4.3%
2003-09-22,2003-09-24,RUSSELL2000,3.0,-3.38,TRAIL
2003-09-22,2003-09-25,DOW,1.0,-2.01,TRAIL
2003-09-22,2003-09-25,XLV,1.0,-1.62,TRAIL
2003-09-10,2003-09-26,PLATINUM,2.0,-0.46,TRAIL
2003-09-12,2003-09-26,GOLD,3.0,3.99,TRAIL
2003-09-12,2003-09-26,SILVER,2.0,-1.19,PULL:3.1%
2003-09-22,2003-09-26,XLF,1.0,-2.05,TRAIL
2003-09-25,2003-09-26,RUSSELL2000,2.0,-3.95,TRAIL
2003-09-22,2003-09-29,NIKKEI,1.0,-2.34,PULL:2.6%
2003-09-26,2003-09-30,NASDAQ,2.0,-0.57,TRAIL
2003-09-24,2003-10-03,SOYBEANS,3.0,11.49,TRAIL
2003-09-26,2003-10-03,GOLD,1.0,-2.99,STOP:-3.0%
2003-09-26,2003-10-03,SILVER,1.0,-5.98,STOP:-6.0%
2003-10-03,2003-10-08,SOYBEANS,2.0,0.15,TRAIL
2003-10-03,2003-10-08,NIKKEI,1.0,-1.56,PULL:2.6%
2003-09-11,2003-10-14,COPPER,3.0,17.69,TRAIL
2003-10-08,2003-10-14,NATGAS,2.0,6.35,PULL:3.1%
2003-10-08,2003-10-15,SOYBEANS,3.0,21.67,TRAIL
2003-09-26,2003-10-17,RUSSELL2000,3.0,21.68,TRAIL
2003-09-24,2003-10-22,DAX,2.0,11.08,TRAIL
2003-09-26,2003-10-22,XLF,3.0,4.82,TRAIL
2003-09-29,2003-10-22,DOW,3.0,2.32,TRAIL
2003-10-03,2003-10-22,XLE,1.0,-1.34,TRAIL
2003-10-17,2003-10-22,RUSSELL2000,2.0,-2.77,TRAIL
2003-09-19,2003-10-23,HANGSENG,3.0,21.03,TRAIL
2003-10-14,2003-10-23,FTSE,1.0,-2.17,TRAIL
2003-10-22,2003-10-23,NIKKEI,2.0,-10.18,STOP:-5.1%
2003-09-25,2003-10-24,SP500,3.0,2.56,TRAIL
2003-09-30,2003-10-24,PLATINUM,3.0,16.0,TRAIL
2003-10-14,2003-10-24,COPPER,3.0,6.72,TRAIL
2003-10-24,2003-10-29,CRUDE,1.0,-4.14,STOP:-4.1%
2003-09-22,2003-10-30,COTTON,3.0,76.38,TRAIL
2003-10-30,2003-10-31,COTTON,3.0,-11.29,STOP:-3.8%
2003-10-15,2003-11-03,SOYBEANS,3.0,25.77,TRAIL
2003-10-22,2003-11-03,GOLD,1.0,-2.46,TRAIL
2003-11-03,2003-11-04,SOYBEANS,3.0,-12.53,STOP:-4.2%
2003-10-23,2003-11-06,HANGSENG,3.0,10.55,TRAIL
2003-10-23,2003-11-06,NIKKEI,3.0,6.3,TRAIL
2003-10-24,2003-11-06,COPPER,3.0,16.17,TRAIL
2003-10-31,2003-11-06,COTTON,3.0,-4.73,TRAIL
2003-10-22,2003-11-07,XLF,3.0,6.45,TRAIL
2003-11-04,2003-11-07,SOYBEANS,3.0,-1.85,TRAIL
2003-10-22,2003-11-10,RUSSELL2000,3.0,11.73,TRAIL
2003-10-23,2003-11-10,DOW,2.0,2.98,TRAIL
2003-11-06,2003-11-10,COPPER,3.0,-3.68,TRAIL
2003-11-06,2003-11-11,NIKKEI,1.0,-3.27,STOP:-3.3%
2003-11-06,2003-11-12,COTTON,3.0,-3.26,STOP:-3.3%
2003-10-22,2003-11-17,DAX,3.0,15.81,TRAIL
2003-11-03,2003-11-17,GOLD,2.0,7.69,TRAIL
2003-11-07,2003-11-17,SILVER,2.0,6.77,TRAIL
2003-11-10,2003-11-17,COPPER,3.0,-2.59,TRAIL
2003-11-10,2003-11-17,RUSSELL2000,3.0,-1.31,TRAIL
2003-11-10,2003-11-17,XLF,1.0,-1.44,TRAIL
2003-11-11,2003-11-17,NIKKEI,1.0,-4.12,STOP:-4.1%
2003-11-12,2003-11-18,DOW,1.0,-2.28,TRAIL
2003-11-06,2003-11-19,HANGSENG,3.0,-2.28,PULL:2.9%
2003-11-07,2003-11-19,SOYBEANS,3.0,2.32,TRAIL
2003-11-17,2003-11-19,COPPER,3.0,-0.16,TRAIL
2003-11-17,2003-11-19,GOLD,2.0,1.74,TRAIL
2003-11-17,2003-11-19,NIKKEI,1.0,-1.76,PULL:2.9%
2003-10-29,2003-11-20,FTSE,1.0,0.99,TRAIL
2003-11-19,2003-11-20,COPPER,2.0,-7.4,STOP:-3.7%
2003-11-17,2003-11-21,XLV,1.0,-2.07,PULL:2.5%
2003-11-18,2003-11-21,CRUDE,1.0,-5.02,STOP:-5.0%
2003-11-19,2003-11-24,SOYBEANS,3.0,-1.54,TRAIL
2003-11-19,2003-11-24,GOLD,2.0,-1.72,TRAIL
2003-11-21,2003-12-01,TBOND,1.0,-2.05,TRAIL
2003-11-17,2003-12-03,RUSSELL2000,3.0,10.82,TRAIL
2003-11-21,2003-12-05,WHEAT,3.0,5.22,PULL:2.8%
2003-11-24,2003-12-05,SOYBEANS,2.0,6.31,TRAIL
2003-11-19,2003-12-08,NIKKEI,1.0,4.48,PULL:3.7%
2003-12-08,2003-12-09,NATGAS,2.0,-5.22,STOP:-2.6%
2003-12-05,2003-12-10,RUSSELL2000,1.0,-1.95,TRAIL
2003-12-05,2003-12-11,SOYBEANS,3.0,2.47,TRAIL
2003-12-03,2003-12-15,XLE,2.0,9.62,TRAIL
2003-12-09,2003-12-15,NATGAS,2.0,6.9,PULL:3.7%
2003-12-10,2003-12-15,RUSSELL2000,2.0,2.56,TRAIL
2003-11-19,2003-12-16,HANGSENG,3.0,9.79,TRAIL
2003-11-24,2003-12-16,FTSE,1.0,-1.13,TRAIL
2003-12-15,2003-12-16,NATGAS,2.0,-5.95,STOP:-3.0%
2003-10-24,2003-12-22,PLATINUM,3.0,25.62,TRAIL
2003-11-20,2003-12-22,COPPER,3.0,42.23,TRAIL
2003-12-11,2003-12-22,SOYBEANS,2.0,-1.7,PULL:2.9%
2003-12-16,2003-12-22,NATGAS,3.0,-6.27,STOP:-6.3%
2003-12-22,2003-12-29,PLATINUM,3.0,0.33,TRAIL
2003-12-15,2003-12-31,RUSSELL2000,3.0,12.14,TRAIL
2003-12-01,2004-01-09,DOW,3.0,16.97,TRAIL
2003-12-22,2004-01-12,COPPER,3.0,21.11,TRAIL
2003-12-22,2004-01-12,FTSE,1.0,0.58,TRAIL
2003-12-16,2004-01-13,GOLD,3.0,11.77,TRAIL
2004-01-12,2004-01-13,NATGAS,2.0,-17.55,STOP:-8.8%
2003-11-20,2004-01-14,SILVER,3.0,66.41,TRAIL
2003-12-15,2004-01-15,XLE,3.0,19.7,TRAIL
2004-01-13,2004-01-15,NATGAS,1.0,-7.22,STOP:-7.2%
2004-01-14,2004-01-15,GOLD,2.0,-6.31,STOP:-3.2%
2003-12-22,2004-01-20,SOYBEANS,3.0,29.65,TRAIL
2004-01-15,2004-01-22,GOLD,1.0,0.39,TRAIL
2003-12-29,2004-01-26,PLATINUM,3.0,18.98,TRAIL
2004-01-13,2004-01-26,FTSE,1.0,0.12,TRAIL
2004-01-22,2004-01-26,NATGAS,1.0,-1.83,PULL:5.5%
2004-01-20,2004-01-27,SOYBEANS,3.0,2.63,TRAIL
2003-11-17,2004-01-28,XLF,3.0,24.93,TRAIL
2003-12-16,2004-01-28,HANGSENG,3.0,28.66,TRAIL
2003-12-31,2004-01-28,RUSSELL2000,3.0,4.85,TRAIL
2004-01-09,2004-01-28,DOW,3.0,0.09,TRAIL
2004-01-15,2004-01-28,XLE,3.0,10.25,TRAIL
2004-01-15,2004-01-28,TBOND,1.0,-2.16,TRAIL
2004-01-26,2004-01-28,PLATINUM,3.0,-3.56,TRAIL
2004-01-27,2004-01-28,SOYBEANS,3.0,-11.04,STOP:-3.7%
2003-11-17,2004-01-29,DAX,3.0,34.39,TRAIL
2004-01-28,2004-01-29,PLATINUM,3.0,-10.16,STOP:-3.4%
2004-01-26,2004-01-30,FTSE,1.0,-1.23,TRAIL
2004-01-26,2004-01-30,NATGAS,1.0,-5.76,STOP:-5.8%
2004-01-28,2004-02-02,HANGSENG,3.0,-3.21,STOP:-3.2%
2004-01-28,2004-02-02,SOYBEANS,2.0,-2.92,TRAIL
2004-01-29,2004-02-02,PLATINUM,2.0,-2.19,TRAIL
2004-01-28,2004-02-04,RUSSELL2000,3.0,-3.4,STOP:-3.4%
2004-01-30,2004-02-04,NIKKEI,1.0,-3.12,STOP:-3.1%
2004-01-30,2004-02-05,NATGAS,1.0,0.06,PULL:4.5%
2004-02-02,2004-02-10,SOYBEANS,3.0,15.79,TRAIL
2004-02-10,2004-02-12,SOYBEANS,3.0,-4.58,TRAIL
2004-01-28,2004-02-13,DOW,3.0,4.57,TRAIL
2004-02-04,2004-02-13,RUSSELL2000,3.0,11.23,TRAIL
2004-02-13,2004-02-19,RUSSELL2000,2.0,-0.87,TRAIL
2004-02-02,2004-02-20,PLATINUM,2.0,6.62,TRAIL
2004-02-04,2004-02-20,SILVER,3.0,18.8,TRAIL
2004-02-05,2004-02-20,GOLD,1.0,-0.15,TRAIL
2004-01-28,2004-02-24,XLF,3.0,5.97,TRAIL
2004-01-29,2004-02-24,DAX,3.0,-2.55,STOP:-2.5%
2004-01-28,2004-02-25,XLV,3.0,4.82,TRAIL
2004-02-02,2004-02-25,HANGSENG,3.0,9.22,TRAIL
2004-02-12,2004-03-02,SOYBEANS,3.0,39.78,TRAIL
2004-02-20,2004-03-02,PLATINUM,3.0,12.98,TRAIL
2004-02-20,2004-03-02,SILVER,3.0,8.27,TRAIL
2004-02-25,2004-03-02,HANGSENG,3.0,2.91,TRAIL
2004-01-12,2004-03-03,COPPER,3.0,20.46,TRAIL
2004-03-02,2004-03-03,HANGSENG,3.0,-6.06,TRAIL
2004-01-28,2004-03-04,XLE,3.0,14.44,TRAIL
2004-02-13,2004-03-08,DOW,1.0,-0.93,TRAIL
2004-03-02,2004-03-08,SOYBEANS,3.0,-2.09,TRAIL
2004-03-03,2004-03-08,COPPER,3.0,-2.08,TRAIL
2004-02-24,2004-03-09,DAX,3.0,7.23,TRAIL
2004-02-24,2004-03-09,XLF,3.0,4.55,TRAIL
2004-02-19,2004-03-10,RUSSELL2000,3.0,-1.3,TRAIL
2004-02-25,2004-03-10,XLV,1.0,-2.16,TRAIL
2004-03-03,2004-03-10,HANGSENG,3.0,-1.78,TRAIL
2004-03-04,2004-03-10,XLE,3.0,-3.32,TRAIL
2004-03-08,2004-03-10,DOW,1.0,-2.21,TRAIL
2004-03-08,2004-03-10,SOYBEANS,3.0,3.95,TRAIL
2004-02-20,2004-03-11,FTSE,1.0,-1.55,TRAIL
2004-03-02,2004-03-11,PLATINUM,3.0,9.35,TRAIL
2004-03-09,2004-03-11,DAX,1.0,-4.47,STOP:-4.5%
2004-03-10,2004-03-11,XLE,3.0,-6.71,TRAIL
2004-03-10,2004-03-11,XLF,2.0,-3.24,TRAIL
2004-03-02,2004-03-12,NIKKEI,3.0,-1.75,TRAIL
2004-03-10,2004-03-15,RUSSELL2000,1.0,-1.4,PULL:2.7%
2004-03-11,2004-03-15,DAX,1.0,-2.41,PULL:2.7%
2004-03-10,2004-03-18,HANGSENG,1.0,-3.01,STOP:-3.0%
2004-03-11,2004-03-19,XLE,3.0,5.87,TRAIL
2004-03-11,2004-03-19,PLATINUM,3.0,-1.42,PULL:2.6%
2004-03-10,2004-03-22,DOW,1.0,-2.25,TRAIL
2004-03-11,2004-03-22,FTSE,1.0,-2.51,STOP:-2.5%
2004-03-12,2004-03-22,NIKKEI,2.0,2.79,TRAIL
2004-03-15,2004-03-22,DAX,1.0,-2.14,TRAIL
2004-03-15,2004-03-22,RUSSELL2000,1.0,-1.4,PULL:3.4%
2004-03-10,2004-03-24,SOYBEANS,3.0,32.49,TRAIL
2004-03-11,2004-03-24,XLF,2.0,-1.1,TRAIL
2004-03-19,2004-03-24,XLE,2.0,-3.72,STOP:-3.7%
2004-03-09,2004-03-25,TBOND,1.0,-1.2,TRAIL
2004-03-22,2004-03-25,NATGAS,1.0,-3.79,STOP:-3.8%
2004-03-08,2004-03-26,COPPER,3.0,14.05,TRAIL
2004-03-18,2004-03-26,HANGSENG,1.0,-2.6,STOP:-2.6%
2004-03-24,2004-03-26,SOYBEANS,3.0,-3.08,TRAIL
2004-03-19,2004-03-29,PLATINUM,3.0,-0.37,TRAIL
2004-03-22,2004-03-29,GOLD,1.0,-0.07,TRAIL
2004-03-25,2004-03-31,WHEAT,3.0,0.0,TRAIL
2004-03-26,2004-03-31,SOYBEANS,3.0,-5.33,TRAIL
2004-03-25,2004-04-01,NATGAS,2.0,16.08,TRAIL
2004-03-31,2004-04-02,GOLD,2.0,-2.67,TRAIL
2004-03-26,2004-04-05,COPPER,2.0,-2.62,STOP:-2.6%
2004-03-29,2004-04-05,PLATINUM,3.0,0.57,TRAIL
2004-03-31,2004-04-05,SOYBEANS,3.0,8.89,TRAIL
2004-04-05,2004-04-06,SOYBEANS,3.0,-4.54,TRAIL
2004-03-22,2004-04-08,RUSSELL2000,3.0,20.87,TRAIL
2004-04-06,2004-04-08,SOYBEANS,3.0,-6.24,TRAIL
2004-03-22,2004-04-09,NIKKEI,3.0,15.35,TRAIL
2004-04-08,2004-04-12,SOYBEANS,3.0,-6.38,TRAIL
2004-03-29,2004-04-13,DOW,2.0,1.0,TRAIL
2004-04-01,2004-04-13,NATGAS,2.0,0.8,TRAIL
2004-04-02,2004-04-13,GOLD,1.0,-3.46,STOP:-3.5%
2004-04-05,2004-04-13,COPPER,2.0,-1.97,PULL:2.7%
2004-04-08,2004-04-13,RUSSELL2000,2.0,-4.03,TRAIL
2004-03-24,2004-04-14,XLF,1.0,0.14,TRAIL
2004-03-26,2004-04-14,HANGSENG,1.0,1.49,TRAIL
2004-04-05,2004-04-15,PLATINUM,3.0,13.89,TRAIL
2004-04-09,2004-04-15,NIKKEI,3.0,-2.45,TRAIL
2004-04-12,2004-04-15,SOYBEANS,3.0,-1.24,TRAIL
2004-04-13,2004-04-16,NATGAS,1.0,-3.08,STOP:-3.1%
2004-03-24,2004-04-20,XLE,3.0,17.67,TRAIL
2004-04-13,2004-04-20,COPPER,2.0,4.03,TRAIL
2004-04-15,2004-04-20,PLATINUM,3.0,-1.51,TRAIL
2004-04-14,2004-04-21,HANGSENG,1.0,-3.49,STOP:-3.5%
2004-04-15,2004-04-21,SOYBEANS,2.0,-2.91,STOP:-2.9%
2004-04-20,2004-04-21,COPPER,2.0,-12.68,STOP:-6.3%
2004-04-20,2004-04-21,PLATINUM,2.0,-5.2,STOP:-2.6%
2004-04-21,2004-04-22,PLATINUM,1.0,-5.32,STOP:-5.3%
2004-04-22,2004-04-26,PLATINUM,1.0,-2.26,PULL:3.0%
2004-03-22,2004-04-28,DAX,3.0,27.07,TRAIL
2004-04-13,2004-04-28,RUSSELL2000,1.0,-1.5,PULL:2.7%
2004-04-21,2004-04-28,COPPER,2.0,-4.54,STOP:-4.5%
2004-04-14,2004-04-29,XLF,1.0,-2.09,PULL:2.6%
2004-04-20,2004-04-29,XLE,3.0,-0.4,TRAIL
2004-04-21,2004-04-29,HANGSENG,1.0,-1.81,TRAIL
2004-04-13,2004-04-30,DOW,1.0,-1.5,TRAIL
2004-04-13,2004-04-30,FTSE,1.0,-0.58,TRAIL
2004-04-16,2004-04-30,NIKKEI,3.0,-1.59,TRAIL
2004-04-28,2004-04-30,RUSSELL2000,1.0,-2.99,STOP:-3.0%
2004-04-21,2004-05-06,SOYBEANS,3.0,26.63,TRAIL
2004-04-28,2004-05-06,DAX,2.0,-3.84,STOP:-3.8%
2004-04-30,2004-05-06,WHEAT,1.0,3.41,TRAIL
2004-04-28,2004-05-07,COPPER,1.0,1.27,PULL:4.3%
2004-04-29,2004-05-07,XLE,3.0,0.3,TRAIL
2004-04-30,2004-05-07,RUSSELL2000,1.0,-2.01,TRAIL
2004-04-30,2004-05-07,NIKKEI,1.0,-2.75,STOP:-2.7%
2004-04-15,2004-05-10,XLV,1.0,-1.89,TRAIL
2004-04-29,2004-05-10,HANGSENG,1.0,-4.33,STOP:-4.3%
2004-04-30,2004-05-10,CRUDE,3.0,12.44,PULL:2.5%
2004-05-06,2004-05-10,DAX,1.0,-3.19,STOP:-3.2%
2004-05-06,2004-05-10,SOYBEANS,3.0,6.63,TRAIL
2004-05-06,2004-05-10,WHEAT,1.0,-4.06,STOP:-4.1%
2004-05-07,2004-05-10,XLE,1.0,-2.89,STOP:-2.9%
2004-05-07,2004-05-10,NIKKEI,1.0,-4.84,STOP:-4.8%
